<0000> ７月２５日(火);;;<0000> 25/07 (mar.)
<0001> 朝。;;;<0001> Le matin.
<0002> 目覚めると同時に、透明な青空が視界を被った。;;;<0002> Au réveil, mon regard se noya dans la clarté du ciel azuré.
<0003> 眩しい。;;;<0003> Éblouissant.
<0004> 目を細めて、辺りを見回してみる。;;;<0004> J'inspectai les alentours, les yeux plissés.
<0005> …。;;;<0005> ....
<0006> ……。;;;<0006> .......
<0007> ………。;;;<0007> ..........
<0008> 間違いなかった。;;;<0008> Cela ne faisait plus aucun doute :
<0009> ここは、もう観鈴の家じゃない。;;;<0009> Je n'étais pas chez Misuzu.
<0010> 久しぶりに、一人きりの朝。;;;<0010> Pour la première fois depuis un bon moment, je commençais la journée seul.
<0011> 眼を擦りながら身を起こし、肺に空気を満たす。;;;<0011> Je me levai en me frottant les yeux, et me remplis les poumons d'air.
<0012> 木立が吐き出す夏の匂いが、体中に満ちてゆくのを感じた。;;;<0012> Mon corps s'emplit des parfums de l'été dégagés par les arbres.
<0013> 歯を磨き、出かける準備をする。;;;<0013> Je me lavai les dents, puis me préparai à partir.
<0014> 目的地は、もちろん米屋。;;;<0014> J'avais bien sûr le magasin de riz comme destination.
<0015> そろそろ腹の虫が鳴き出したので、急がなければならない。;;;<0015> Il fallait que je me dépêche si je ne voulais pas entendre mon ventre gronder.
<0016> ガラス越しに、待合室の壁に掛けられた時計を見ると、時刻は午前十時を回っていた。;;;<0016> Je vis à travers la fenêtre de la salle d'attente qu'une horloge était montée au mur et indiquait dix heures du matin.
<0017> この時間なら、店も開いているだろう。;;;<0017> Le magasin devrait être ouvert, à cette heure.
<0018> 俺は、いそいそとポケットに人形を突っ込み、駅前を後にする。;;;<0018> Je fourrai sans plus attendre ma marionnette dans ma poche, puis quittai la gare.
<0019> \{\m{A}}「っと、その前に、行くところがあるんだったな」;;;<0019> Ah, avant ça, il faut que je passe quelque part.
<0020> 約束を思い出し、俺は彼女の家へと向かった。;;;<0020> Me rappelant ma promesse à Misuzu, je pris la route de sa maison.
<0021> 門の前にじっと、観鈴が立っていた。;;;<0021> Elle m'attendait sagement devant le portail.
<0022> \{\m{A}}「よぅ」;;;<0022> Yo !
<0023> \{観鈴}「あ、おはよー」;;;<0023> Ah, salut—.
