<0000> ８月  ８日(火);;;<0000> 08/08 (mar.)
<0001> 午前中。;;;<0001> En milieu de matinée.
<0002> 俺は、みちると二人で町を歩いて回った。;;;<0002> Je me promenais dans le village avec Michiru.
<0003> 遠野は、夏期講習のために一人学校へ。;;;<0003> Tohno était partie à l'école pour ses cours d'été.
<0004> すぐに帰ってくると言ってはいたが、待つ方としては時の流れがやけに遅く感じられた。;;;<0004> Elle avait beau avoir dit qu'elle reviendrait vite, pour nous qui l'attendions, le cours du temps semblait avoir ralenti.
<0005> だから、こうして町を歩いた。;;;<0005> Alors nous nous promenions dans le village.
<0006> 誘ってきたのは、隣をとことこ歩くみちるの方だった。;;;<0006> Celle qui me l'avait proposé n'était autre que Michiru, qui marchait à côté de moi :
<0007> \{みちる}『ねえねえ、\m{B}\m{A}』;;;<0007> Dis, dis, \m{B}\m{A}.
<0008> \{みちる}『美凪が帰ってくるまで、みちるとでーとしよう』;;;<0008> Jusqu'à ce que Minagi revienne, sors avec moi.
<0009> みちるは、そう言って笑った。;;;<0009> m'avait-elle proposé en riant.
<0010> 俺の方も、とくにすることがなく、芸をしに町へ繰り出そうかと考えていたので、みちるの提案に対して首を縦に振った。;;;<0010> N'ayant rien à faire et prévoyant d'aller faire mon numéro dans le village, j'avais acquiescé à sa suggestion.
<0011> \{みちる}『やったー、でーとだー』;;;<0011> Youpi— ! C'est un rencard— !
<0012> みちるは、俺の返答にぴょこぴょこ飛び跳ねて、小さな体全体で喜びを表現した。;;;<0012> En réaction à ma réponse, elle s'était mise à bondir de joie.
<0013> でも…と、俺は喜ぶみちるを見つめながら思った。;;;<0013> 'Mais...', me dis-je en la regardant toute contente.
<0014> 昨日、シャボン玉を飛ばす遠野を見つめながら呟かれたみちるの言葉が、脳裏をかすめた。;;;<0014> Ce qu'elle avait marmonné la veille en regardant Tohno faire des bulles m'était revenu en mémoire.
<0015> 『…やっぱり…もう無理なのかな』;;;<0015> ... J'imagine... qu'il est déjà trop tard, hein.
<0016> 悲しげな音色。;;;<0016> Un ton malheureux.
<0017> 寂しげな響き。;;;<0017> Aux échos de solitude.
<0018> 何かが変わりはじめている日常。;;;<0018> Quelque chose dans notre quotidien avait commencé à changer.
<0019> 俺には、どうしても、みちるが心の底から喜んでいるようには見えなかった。;;;<0019> D'après moi, en son for intérieur, Michiru n'était pas aussi heureuse.
<0020> そして、みちるは今、俺の隣を歩いている。;;;<0020> Et maintenant, elle marchait à côté de moi.
<0021> うつむきながら、まるで悲しい夢から覚めたばかりの子供のように歩いている。;;;<0021> Elle avait la tête baissée, évoquant un enfant qui se serait à l'instant réveillé d'un mauvais rêve.
<0022> \{\m{A}}「…なあ、みちる」;;;<0022> ... Dis-moi, Michiru.
<0023> 俺は、正面を見据え、飛びゆく鳥を追いかけながら言葉を紡いだ。;;;<0023> Je fixais l'horizon et tissais des mots tout en suivant du regard des oiseaux qui s'envolaient.
<0024> \{みちる}「…んに？」;;;<0024> ... Hmnni ?
<0025> 一瞬だけ上目遣いで俺を見やり、またうつむく。;;;<0025> Elle leva les yeux brièvement pour me regarder, puis les baissa de nouveau.
<0026> 理由がわかりかねるだけに、みちるのこんな顔を見ているのは寂しい。;;;<0026> Ne pas connaître la raison derrière son visage aussi sombre me rendait moi-même triste.
<0027> \{\m{A}}「ほら、あれ、見てみろよ」;;;<0027> Hé, matte-moi ça.
<0028> 堤防の上で、一羽のカモメが翼を休めている。;;;<0028> Perchée sur la digue, une mouette reposait ses ailes.
<0029> \{\m{A}}「カモメだぞ、カモメ」;;;<0029> C'est une mouette, une mouette :
<0030> \{みちる}「…んに…カモメさん？」;;;<0030> ... Hmnni... Une mouette ?
<0031> \{\m{A}}「かわいいと思わないか」;;;<0031> Elle est mignonne, tu ne trouves pas ?
<0032> \{みちる}「…うん、かわいい」;;;<0032> ... Oui... Elle est mignonne.
<0033> \{\m{A}}「だよな。餌あげてみようぜ」;;;<0033> N'est-ce pas ? Donnons-lui un truc à grignoter.
<0034> \{みちる}「ごはん？」;;;<0034> À manger ?
<0035> \{\m{A}}「そう、ごはんだ」;;;<0035> Ouaip, à manger.
<0036> \{\m{A}}「つっても、カモメって何を食べてるんだろうな…」;;;<0036> Enfin, va savoir ce que mangent les mouettes...
<0037> \{みちる}「んに…なんだろ」;;;<0037> Hmnni... Bonne question.
<0038> \{\m{A}}「………」;;;<0038> .........
<0039> \{みちる}「………」;;;<0039> .........
<0040> \{\m{A}}「…やっぱ、魚か」;;;<0040> ... Du poisson, à tous les coups.
<0041> \{みちる}「アジ？」;;;<0041> Du chinchard ?
<0042> \{\m{A}}「そうだな。アジも食べてるかもしれないな」;;;<0042> Ouaip. Peut-être bien qu'elles mangent aussi du chinchard.
