<0000> ７月２２日(土);;;<0000> 22/07 (sam.)
<0001> いつものように、俺と観鈴は肩を並べて学校を目指す。;;;<0001> Comme à notre habitude, Misuzu et moi marchions ensemble jusqu'à l'école.
<0002> 翌朝。;;;<0002> Le lendemain matin.
<0003> いつものように、俺と観鈴は肩を並べて学校を目指す。;;;<0003> Comme à notre habitude, Misuzu et moi marchions ensemble jusqu'à l'école.
<0004> だが、この日は他に寄るところがあった。;;;<0004> Mais ce jour-là, nous avions une étape supplémentaire sur notre route.
<0005> 女の子の家の前で、俺と観鈴は待っていた。;;;<0005> Nous patientions en face de la maison de la fille de l'autre jour.
<0006> \{\m{A}}「時間、大丈夫か」;;;<0006> Ça va, niveau temps ?
<0007> \{観鈴}「うん、もうちょっとだけ」;;;<0007> Oui, juste encore un peu.
<0008> 観鈴はずっと、ナマケモノのぬいぐるみを抱いていた。;;;<0008> Misuzu avait gardé le paresseux en peluche serré contre elle pendant tout ce temps.
<0009> \{観鈴}「あ、出てきた」;;;<0009> Ah, elle sort.
<0010> 母親と共に、あの小さな女の子が出てきた。;;;<0010> Accompagnée de sa mère, la petite fille sortit.
<0011> 確か、さいか、と言った。字は知らない。;;;<0011> Je me rappelai que son nom se prononçait 'Saika'. Aucune idée des caractères.
<0012> 彩るに香る、とでも書くのだろうか。;;;<0012> Peut-être avec 彩 et 香 ?
<0013> 駆けてくる。;;;<0013> Elle courut vers nous.
<0014> 一直線に観鈴を目指した。;;;<0014> Elle traça en ligne droite en direction de Misuzu.
<0015> 俺のほうには見向きもしない。;;;<0015> Elle ne paya pas la moindre attention à moi.
<0016> \{観鈴}「はい」;;;<0016> Tiens.
<0017> 観鈴はその子にぬいぐるみを手渡す。;;;<0017> Misuzu remit la peluche à la fille.
<0018> \{\m{A}}「待て」;;;<0018> Attends.
<0019> 俺は止めて、ぬいぐるみに手を当てた。;;;<0019> Je l'interrompis, puis touchai la peluche.
<0020> \{観鈴}「ん？」;;;<0020> Hmm ?
<0021> \{\m{A}}「いや、なんでも」;;;<0021> Nan, rien.
<0022> \{観鈴}「はい」;;;<0022> Tiens.
<0023> 改めて、観鈴が女の子にぬいぐるみを手渡した。;;;<0023> Encore une fois, Misuzu remit la peluche à la fille.
<0024> 女の子はそれを抱いて、母の元まで戻った。;;;<0024> La fille la serra contre elle, pusi revint à sa mère.
<0025> \{観鈴}「ばいばい」;;;<0025> Bye bye.
<0026> 観鈴はぱたぱたと手を振る。;;;<0026> Misuzu leur fit les salua en agitant la main.
<0027> 女の子も母親も、手を振って、別れを告げた。;;;<0027> La fille et sa mère lui firent un signe à leur tour, en guise d'au revoir.
<0028> \{観鈴}「あの子ね、病院から抜け出してきたんだって」;;;<0028> J'ai entendu dire que cette fille s'était enfuie de l'hôpital.
<0029> \{\m{A}}「そうなのか」;;;<0029> Vraiment ?
<0030> そのことを昨日の帰り際、話していたのか。;;;<0030> Était-ce de ça dont elles avaient parlé en partant, la veille ?
<0031> \{観鈴}「でも、あのぬいぐるみと一緒だったら、大丈夫だって」;;;<0031> Mais bon, avec cette peluche, rien ne peut lui arriver.
<0032> \{\m{A}}「どうして」;;;<0032> Pourquoi ?
<0033> \{観鈴}「友達になれたからって」;;;<0033> Parce qu'ils sont devenus amis.
<0034> \{\m{A}}「そっか」;;;<0034> Je vois.
<0035> \{観鈴}「だから、ナマケモノさんとふたりで、病院に戻るって」;;;<0035> Et donc, elle et le paresseux vont revenir à l'hôpital, à deux.
<0036> \{\m{A}}「そっか。そら良かったな」;;;<0036> Je vois. C'est une bonne chose.
<0037> \{観鈴}「………」;;;<0037> .........
<0038> \{観鈴}「\m{A}さん、笑わせられるよ。子供たち」;;;<0038> \m{A}-san, tu sais faire sourire les enfants.
<0039> \{\m{A}}「それはどうかな」;;;<0039> Je me le demande...
<0040> \{観鈴}「純粋に心から笑わせること、できるよ」;;;<0040> Tu sais provoquer des rires spontanés.
<0041> \{観鈴}「だって…」;;;<0041> Parce que...
<0042> \{観鈴}「今、あのぬいぐるみに触れたのだって、あの子を喜ばせるためだもんね」;;;<0042> Là, tu viens juste de toucher la peluche, c'était pour rendre cette fille heureuse.
<0043> \{\m{A}}「それは違う」;;;<0043> C'est pas ça.
<0044> 去ってゆく親子。;;;<0044> La mère et sa fille s'en allaient.
<0045> 女の子の背から、ナマケモノが手を振っていた。こっちに向けて。;;;<0045> Sur le dos de la fille, le paresseux faisait un signe de la main. Il nous était adressé.
<0046> \{観鈴}「にはは…」;;;<0046> Nihaha...
<0047> 観鈴はもう一度、ぱたぱたと手を振り直す。;;;<0047> Misuzu le salua en agitant encore une fois sa main.
<0048> \{\m{A}}「いこう。また遅刻するぞ」;;;<0048> Allons-y. On va encore être en retard.
<0049> \{観鈴}「うん」;;;<0049> Oui.
<0050> 誰かの撒いた水が染みる地面。;;;<0050> Le sol était humide. Quelqu'un l'avait arrosé.
<0051> また陽が高くなれば、それは跡も残さず消えてゆくのだろう。;;;<0051> Quand le soleil se sera encore élevé, ces traces disparaîtront.
<0052> まだ夏は繰り返しの中にある。;;;<0052> Cette routine estivale se répétait.
<0053> 空に時間はあるのだろうか。;;;<0053> Est-ce que le temps avait un sens pour le ciel ?
<0054> 今も仰げば、同じ空がある。;;;<0054> Si je levais les yeux, je voyais toujours le même ciel.
<0055> 変わらずそこに。;;;<0055> Rien ne changeait, là-haut.
<0056> 延々と、それは続くと思っていた。;;;<0056> J'avais l'impression que cela continuerait éternellement.
<0057> …この空の向こうには、翼を持った少女がいる。;;;<0057> ... De l'autre côté de ce ciel, il y avait une fille pourvue d'ailes.
<0058> …それは、ずっと昔から。;;;<0058> .... Elle y était depuis bien longtemps.
<0059> …そして、今、この時も。;;;<0059> ... Et encore maintenant.
<0060> …同じ大気の中で、翼を広げて風を受け続けている。;;;<0060> ... Dans cette même atmosphère, elle laissait le vent s'engouffrer dans ses ailes déployées.
<0061> 心の中にその姿が広がる。;;;<0061> Sa silhouette se dessinait dans mon esprit.
<0062> 美しい光景。;;;<0062> Quelle scène ravissante.
<0063> なのに、どうしてか、それは悲しみに満ちていた。;;;<0063> Et pourtant, d'une certaine manière, cette scène débordait de tristesse.
<0064> 視線を地上に戻した。;;;<0064> Misuzu me fit revenir sur terre.
<0065> 俺の旅の目的。;;;<0065> L'objectif de mon voyage.
<0066> この空に今もいるという、少女を探しだすこと。;;;<0066> Chercher cette fille qui est encore dans le ciel.
<0067> 探しだして、そしてどうするかなんて決めていなかった。;;;<0067> Je ne m'étais toujours pas décidé quant à ce que je ferais une fois que je l'aurais trouvée.
<0068> ただ、幼い日に母から聞かされて俺の中に生まれたイメージ…それを追い求めてるだけだった。;;;<0068> Mais bon, tout ce que je faisais, c'était courir après une image... une image instillée par ce que m'avait raconté ma mère quand j'étais tout petit.
<0069> それなのに、空にいる少女はいつも悲しそうな顔をしていた。;;;<0069> Et la fille y avait toujours une mine triste.
<0070> 悲しい色に染まった夢。;;;<0070> C'était un rêve teinté de tristesse.
<0071> 空の蒼はいつの日も悲しみの色だった。;;;<0071> Le bleu du ciel y était tous les jours celui du chagrin.
<0072> \　\r;;;<0072> \　\r
<0073> \　\r;;;<0073> \　\r
<0074> もし、その少女がこの地上に降りていたら…;;;<0074> Peut-être, si cette fille redescendait sur terre...
<0075> それは、こんな姿なのだろうか。;;;<0075> Lui ressemblerait-elle ?
<0076> \{\m{A}}「観鈴」;;;<0076> Misuzu.
<0077> \{観鈴}「ん？」;;;<0077> Hmm ?
<0078> \{\m{A}}「おまえに翼はあるか」;;;<0078> T'as des ailes ?
<0079> \{観鈴}「翼？」;;;<0079> Des ailes ?
<0080> \{\m{A}}「ああ」;;;<0080> Ouais.
<0081> \{観鈴}「あるわけないよ」;;;<0081> Bien sûr que je n'en ai pas.
<0082> \{観鈴}「あったらいいなとは思うけど」;;;<0082> Mais si j'en avais, ce serait bien, je pense.
<0083> \{\m{A}}「だろうな」;;;<0083> N'est-ce pas.
<0084> \{観鈴}「\m{A}さん、ヘンなの」;;;<0084> \m{A}-san, tu es bizarre.
<0085> その通りだった。;;;<0085> C'était correct.
<0086> 空にいる少女が観鈴のはずはない。;;;<0086> La fille dans le ciel ne pouvait être Misuzu.
<0087> それほどに、観鈴の笑顔は近くにあった。;;;<0087> Le visage radieux de Misuzu était bien trop proche.
<0088> なぜそんなことを考えたのだろう？;;;<0088> Alors pourquoi y ai-je pensé ?
<0089> 自分でも、よくわからなかった。;;;<0089> Moi-même, je n'arrivais pas à le comprendre.
<0090> \{観鈴}「あ、ちょうどいい時間」;;;<0090> Ah, pile à l'heure.
<0091> \{\m{A}}「そっか」;;;<0091> Je vois.
<0092> \{観鈴}「じゃ、行ってくるねー」;;;<0092> Bon, ben j'y vais—.
<0093> 俺が知りうる中で、初めて彼女が遅刻せずに登校できた瞬間だ。;;;<0093> À ma connaissance, c'était la première fois qu'elle n'arriva pas en retard à l'école.
<0094> \{観鈴}「ぶいっ」;;;<0094> V !
<0095> 校門の前で振り返り、誇らしげにピースサインをして見せた。;;;<0095> Arrivée devant le portail de l'école, Misuzu se retourna pour m'adresser un triomphant V de la victoire.
<0096> \{\m{A}}（あたりまえだっての…）;;;<0096> C'est la moindre des choses, tu sais...
<0097> 遅刻しなかったことを威張れるのもこいつぐらいなもんだ。;;;<0097> C'était la seule à être toute fière de ne pas être arrivée en retard.
<0098> \{観鈴}「帰ったら、いっしょに遊びたいな」;;;<0098> Quand on rentrera, je veux qu'on joue ensemble.
<0099> \{\m{A}}「ひとりで遊んでくれ」;;;<0099> Tu joueras toute seule.
<0100> \{観鈴}「うーん、じゃあ、補習がんばれない」;;;<0100> Hmm... dans ce cas, je pourrai pas faire de mon mieux au soutien.
<0101> \{\m{A}}「勝手なこと言うな。俺は忙しいんだよ」;;;<0101> N'en fais pas qu'à ta tête. J'ai des choses à faire, moi.
