<0000> ８月  １日(火);;;<0000> 01/08 (mar.)
<0001> …そして翌日。;;;<0001> ... Arriva le lendemain.
<0002> 遠野は、駅前に姿を見せなかった。;;;<0002> Tohno n'était pas venue à la gare.
<0003> 一日中待っていたけれど、姿を見せなかった。;;;<0003> Je l'avais attendue toute la journée, mais elle n'était pas venue.
<0004> ………。;;;<0004> ..........
<0005> \{みちる}「んにゅぅ～…美凪こないねぇ…」;;;<0005> Nnyuu~... On dirait que Minagi ne viendra pas...
<0006> 一人シャボン玉の練習をしながら、みちるが寂しそうに呟く。;;;<0006> soupira tristement Michiru pendant qu'elle jouait seule à gonfler des bulles de savon.
<0007> \{みちる}「あぁ～、もしかして、昨日みちるがかえったあとに、美凪をテゴメにしたんじゃないの、\m{B}\m{A}～」;;;<0007> Aah~, Ne me dis pas que tu as fait un v-i-o-l à Minagi après que je suis rentré hier soir, \m{B}\m{A}~ ?
<0008> \{\m{A}}「…しない」;;;<0008> ... Non.
<0009> \{みちる}「むぅぅぅ」;;;<0009> Muuuu.
<0010> \{みちる}「美凪にへんなことしたら、みちるがゆるさないからねっ」;;;<0010> Si tu fais des trucs bizarres à Minagi, je ne te le pardonnerai jamais, ok ?!
<0011> 俺に警告を発した後、みちるは再びシャボン玉の練習をしはじめる。;;;<0011> Son avertissement proféré, Michiru repris son entraînement de gonflage de bulles..
<0012> \{みちる}「ふぅぅ～～～」;;;<0012> Fuuu~~~...
<0013> ぱちんっ。;;;<0013> \bPop\u !
<0014> \{みちる}「わぷっ」;;;<0014> Wapu !
<0015> うまくいかない。;;;<0015> Ça ne se passait pas très bien.
<0016> \{\m{A}}「………」;;;<0016> .........
<0017> \{\m{A}}「…みちる」;;;<0017> ... Michiru.
<0018> その名を呼ぶ。;;;<0018> Je l'appelai.
<0019> \{みちる}「んに？」;;;<0019> Hmnni ?
<0020> 顔をテカらせたみちるが振り向く。;;;<0020> Son visage luisant se tourna vers moi.
<0021> \{みちる}「なに？\m{B}\m{A}？」;;;<0021> Qu'est-ce qu'il y a, \m{B}\m{A} ?
<0022> \{\m{A}}「………」;;;<0022> .........
<0023> \{\m{A}}「…呼んでみただけ」;;;<0023> ... J'avais juste envie de t'appeler.
<0024> \{みちる}「んにゅぅ～～～…古典的ギャグぅ～～～…」;;;<0024> Nnyuu~~~... Quel vieux gag~~~...
<0025> ふくれっ面のまま、みちるは再びシャボン玉の練習を再開する。;;;<0025> La mine boudeuse, elle retourna à son entrainement.
<0026> 俺は、無言のまま、その姿を見つめる。;;;<0026> Je la regardais en silence.
<0027> 飛べないシャボン玉が、いくつもいくつも、生まれたと思ったら壊れて消えた。;;;<0027> De nombreuses bulles de savons incapables de voler éclataient avant de réaliser leur naissance.
<0028> \{\m{A}}「………」;;;<0028> .........
<0029> \{\m{A}}「…約束…したんだけどな…」;;;<0029> ... Elle l'avait pourtant promis...
<0030> いつの間にか陽は落ちて、黄昏の中に、ヒグラシの遠い声だけが響いていた。;;;<0030> Le soleil s'était discrètement couché et dans le crépuscule, seul résonnait le chant lointain des cigales.
