<0000> ８月１３日(日);;;<0000> 13/08 (dim.)
<0001> \{声}「ずどばーん！」\shake{7};;;<0001> Zudobaan ! \shake{7}
<0002> ばっしゃ～～～～～～～～～～～んっ！\shake{1};;;<0002> \bPloooooooooooouf !! \shake{1}
<0003> \{佳乃}「…わわわわっ！」;;;<0003> ... Wawawawah !!
<0004> \{佳乃}「また強く押しすぎちゃった…\m{A}くんっ、\m{A}くん！」;;;<0004> Je l'ai encore poussé trop fort ... \m{A}-kun ! \m{A}-kun !
<0005> \{\m{A}}「………」;;;<0005> .........
<0006> 俺は辺りを見回した。;;;<0006> Je regardai autour de moi.
<0007> 橋の上から、佳乃が心配そうにこっちを見ている。;;;<0007> Kano me regardait depuis le pont, l'air inquiet.
<0008> 左右にはなだらかな緑の土手。;;;<0008> À ma droite et ma gauche se trouvaient les vertes pentes douces des berges.
<0009> 頭をさすると、大きなこぶがある。;;;<0009> Je touchai ma tête et sentis une grosse bosse.
<0010> そして、全身水浸しだった。;;;<0010> De plus, j'étais immergé dans un liquide.
<0011> \{\m{A}}「…ここは誰、俺はどこ？」;;;<0011> ... On est qui ? Je suis où ?
<0012> \{佳乃}「よかったぁ。頭打ってたらどうしよおって思ったんだよぉ」;;;<0012> Ouf. Je commençais à paniquer en croyant que tu t'étais cogné la tête.
<0013> …いや打ったぞ、たしかに打った。;;;<0013> ... Nan, je me la suis bien cognée, j'en suis certain.
<0014> \{\m{A}}「…ここはどこ、俺は誰？」;;;<0014> ... On est où ? Je suis qui ? ?
<0015> \{佳乃}「そこは川の中」;;;<0015> Tu es dans un ruisseau.
<0016> \{佳乃}「あなたは\m{A}くん」;;;<0016> Tu es \m{A}-kun.
<0017> \{佳乃}「そうしてあたしたちはー、これからお祭りに行くのでありましたぁ」;;;<0017> Et toi et moi... on est en route pour un festival.
<0018> \{\m{A}}「………」;;;<0018> .........
<0019> \{\m{A}}「ノリが戻ってるな」;;;<0019> T'as retrouvé ta bonne humeur.
<0020> \{佳乃}「えっ、そうかなぁ？  なんか嬉しいよぉ」;;;<0020> Eh ?! Ah bon ? Ça me fait plaisir.
<0021> \{\m{A}}「…いや、褒めてるわけではないんだが」;;;<0021> ... Nan, j'étais pas en train de te complimenter.
<0022> \{佳乃}「早く行こうよっ」;;;<0022> Dépêchons-nous, allez !
<0023> \{佳乃}「日が暮れちゃうよぉ」;;;<0023> Il va bientôt faire noir.
<0024> \{\m{A}}「まだ午前中だろ？」;;;<0024> On est encore le matin, non ?
<0025> いくらなんでも、待ち合わせ時間が早すぎると思う。;;;<0025> L'heure du rendez-vous était clairement beaucoup trop tôt.
<0026> \{佳乃}「そんなことないよぉ」;;;<0026> Mais non.
<0027> \{佳乃}「早い方が、ずっと一緒にいられるから」;;;<0027> Plus on commence tôt, plus on pourra passer de temps ensemble.
<0028> 逆光の中で、佳乃がくすっと笑った。;;;<0028> Dans le contre-jour, Kano poussa un petit gloussement.
<0029> 初めて会った時と、同じ笑顔だった。;;;<0029> Elle affichait le sourire exact qu'elle m'avait montré lors de notre première rencontre.
<0030> 橋から神社へと続く、いつもの道。;;;<0030> Nous étions sur cette bonne vieille route qui menait au sanctuaire en passant par le pont.
<0031> 通い慣れた道。;;;<0031> Nous la prenions souvent.
<0032> ぱきんと割れそうなぐらい、空は澄んだ青色をしている。;;;<0032> Le ciel était d'un bleu si limpide qu'il semblait pouvoir soudainement se briser en mille morceaux.
<0033> その下を、佳乃と二人で歩く。;;;<0033> Kano et moi marchions en dessous.
<0034> \{\m{A}}「せっかく祭に行くのに、制服ってのが惜しいな」;;;<0034> C'est dommage que tu portes ton uniforme alors qu'on va à un festival.
<0035> \{佳乃}「だって、餌やり当番だったんだもん」;;;<0035> Mais, euh, c'était à mon tour de nourrir les animaux.
<0036> \{\m{A}}「一度戻って、浴衣を着るとかだな」;;;<0036> ... Tu pourrais faire un détour pour rentrer et enfiler un yukata.
<0037> \{佳乃}「ダメだよぉ」;;;<0037> Je veux pas.
<0038> \{佳乃}「あたし、着物って似合わないから」;;;<0038> Les kimonos et compagnie ne me vont pas bien.
<0039> \{\m{A}}「そんなこともないだろ」;;;<0039> je pense que tu te trompes.
<0040> \{\m{A}}「着物は寸胴な体型の方が似合うって言うしな」;;;<0040> On dit que les kimonos vont bien à celles qui n'ont pas une taille très prononcée.
<0041> \{佳乃}「………」;;;<0041> .........
<0042> \{\m{A}}「ちなみに、俺の母親は着物も似合ったぞ」;;;<0042> D'ailleurs, ma mère était très belle en kimono.
<0043> \{佳乃}「あっ、そうなんだ…」;;;<0043> Ah ! Je vois...
<0044> \{佳乃}「………」;;;<0044> .........
<0045> \{佳乃}「着てくればよかったかも、浴衣」;;;<0045> J'aurais peut-être dû mettre un yukata.
<0046> \{\m{A}}「………」;;;<0046> .........
<0047> \{佳乃}「はじめてだよね。\m{A}くんがお母さんの話するのって」;;;<0047> C'est la première fois que tu parles de ta mère.
<0048> \{\m{A}}「そうだったか？」;;;<0048> C'est vrai ?
<0049> \{佳乃}「そうだよぉ」;;;<0049> C'est vrai !
<0050> \{\m{A}}「………」;;;<0050> .........
<0051> \{佳乃}「………」;;;<0051> .........
<0052> \{\m{A}}「手首の痣、まだ残ってるのか？」;;;<0052> T'as toujours cette tache à ton poignet ?
<0053> \{佳乃}「まだちょっと、残ってるかも」;;;<0053> Il reste encore une toute petite trace.
<0054> \{佳乃}「でもお姉ちゃん、もうすぐ目立たなくなるって言ってた」;;;<0054> Mais ma sœur dit qu'on ne la verra bientôt plus.
<0055> \{佳乃}「そうしたら…」;;;<0055> Quand ce sera le cas...
<0056> \{\m{A}}「そうか…」;;;<0056> Je vois...
<0057> 佳乃エピローグ;;;<0057> Épilogue - Kano
<0058> \{佳乃}「提灯がぶらさがってるよーーーぉ！」;;;<0058> Ils ont accroché les lanternes en papier !!!!!!
<0059> \{\m{A}}「叫ぶほどのことでもないだろ」;;;<0059> Il n'y a pas de quoi hurler comme ça.
<0060> \{佳乃}「そんなことないよ、絶叫ものだよぉ」;;;<0060> Mais si ! Il y a de quoi crier !
<0061> \{\m{A}}「………」;;;<0061> .........
<0062> 理解不能だった。;;;<0062> Elle était impossible à comprendre.
<0063> \{佳乃}「景色がにこにこして見えるねぇ」;;;<0063> On dirait que le paysage nous sourit.
<0064> 飾り提灯の向こうに広がる風景。;;;<0064> Le paysage qui s'étendait derrière les lanternes.
<0065> 正午に近い日射しを浴びて、瓦屋根も海もきらきらと輝いている。;;;<0065> Les toits en pente et la mer scintillaient, baignés dans la lumière du soleil de mi-journée.
<0066> 年に一度の祭りの日を、祝っているように見えた。;;;<0066> On aurait dit qu'ils célébraient ce jour de festival qui n'arrive qu'une fois par an.
<0067> \{佳乃}「行こっ！」;;;<0067> En route !!
<0068> 佳乃が駆け出した。;;;<0068> Kano partit en courant.
<0069> すり減った石段を、一段飛ばしで登っていく。;;;<0069> Elle gravit deux par deux les marches usées par le temps.
<0070> すこし遅れて、俺も続く。;;;<0070> Un peu en arrière, je la suivis.
<0071> 鳥居をくぐる。;;;<0071> Nous passâmes sous le torii.
<0072> \{佳乃}「あれ～」;;;<0072> Oh~ ?
<0073> 境内は、拍子抜けするほど閑散としていた。;;;<0073> Voir l'enceinte du sanctuaire aussi peu animée fut une dure désillusion.
<0074> 昼食時のせいもあるのか、店主の姿が見えない屋台も多かった。;;;<0074> Certainement parce qu'il était l'heure de manger, de nombreux stands étaient vides.
<0075> \{佳乃}「まだ人が少ないねぇ」;;;<0075> Il n'y a pas encore beaucoup de monde.
<0076> \{\m{A}}「来るのが早すぎるんだ」;;;<0076> On est venus trop tôt.
<0077> \{佳乃}「あーっ、貸し切りだね～」;;;<0077> Ah— ! C'est réservé pour nous~ !
<0078> 細かいことは考えず、楽しそうに言う。;;;<0078> dit-elle avec enthousiasme, sa bonne humeur intacte.
<0079> \{声}「…ふっふっふっ、それは甘いぞ」;;;<0079> ... Fu, fu, fu ! Ne parle pas trop vite.
<0080> \{\m{A}}「そっ、その声は…」;;;<0080> C-Cette voix...
<0081> \{聖}「私に声もかけないで行くとは、どういうことかな\m{B}君？」;;;<0081> Vous êtes parti sens même m'en toucher mot. Tu m'expliques, \m{B}-kun ?
<0082> \{\m{A}}「姑（しゅうとめ）の登場だった」;;;<0082> La belle-mère fait son entrée en scène.
<0083> …ごつんっ。;;;<0083> ... \bPaf\u !
<0084> \{聖}「誰が姑かっ」;;;<0084> C'est qui que t'appelles belle-mère ?
