<0000> ７月２５日(火);;;<0000> 25/07 (mar.)
<0001> いつもの朝。;;;<0001> Toujours le même matin.
<0002> いつもの登校風景。;;;<0002> Toujours la même route vers l'école.
<0003> \{観鈴}「夏休みの登校って、少し寂しいね」;;;<0003> C'est un peu triste d'aller à l'école pendant les vacances d'été.
<0004> \{\m{A}}「うん？」;;;<0004> Ah bon ?
<0005> \{観鈴}「だって、他に登校してるひと、いないから」;;;<0005> Ben personne d'autre ne va à l'école.
<0006> \{\m{A}}「そうだな…」;;;<0006> C'est vrai, ça...
<0007> \{観鈴}「ね…」;;;<0007> Hé...
<0008> 観鈴が俺の顔を見ていた。;;;<0008> Misuzu me regarda.
<0009> \{\m{A}}「ん、どうした」;;;<0009> Hmm, Qu'y a-t-il ?
<0010> \{観鈴}「ジュース、買ってもいいかな」;;;<0010> Est-ce que je peux aller acheter un jus de fruits ?
<0011> \{\m{A}}「あ、ああ。好きにしろ」;;;<0011> Ah, ouais. Si tu veux.
<0012> \{観鈴}「すごくノドかわいたー」;;;<0012> J'ai super soif—.
<0013> 堤防から飛び降りて、自販機まで駆けていった。;;;<0013> Elle sauta au pied de la digue, puis détalla en direction du distributeur.
<0014> ずっと、探して歩いて…;;;<0014> Pendant tout ce temps, j'avais marché à la recherche de quelque chose...
<0015> 俺はここまでやってきた。;;;<0015> Jusqu'au jour où je suis arrivé ici.
<0016> ちゅーちゅー…;;;<0016> \bSlurp slurp\u...
<0017> 気づくと、堤防の下で観鈴がジュースを飲みながら俺のことを見上げていた。;;;<0017> Je réalisai que Misuzu était en train de me regarder depuis le bas de la digue, tout en sirotant son jus.
<0018> \{観鈴}「なにか考えごとしてる？」;;;<0018> Tu réfléchis à quelque chose ?
<0019> ストローから口を離して訊く。;;;<0019> me demanda-t-elle après avoir sorti la paille de sa bouche.
<0020> \{\m{A}}「ん？  ああ…」;;;<0020> Hmm ? Ouais...
<0021> 俺はずっとおまえを探していたのかもしれない。;;;<0021> Je t'avais peut-être cherchée pendant tout ce temps.
<0022> ずっと、ひたすら俺が探していたもの。;;;<0022> Je t'ai cherché sans relâche.
<0023> それが手を伸ばせば届く場所にあるような…そんな気がした。;;;<0023> Et maintenant, je n'avais plus qu'à tendre le bras... voilà ce à quoi je réfléchissais.
<0024> \{\m{A}}「観鈴」;;;<0024> Misuzu.
<0025> 俺は観鈴に向けて手を伸ばしてみる。;;;<0025> Je tendis une main vers Misuzu.
<0026> \{観鈴}「ん？  手？」;;;<0026> Hmm ? Ma main ?
<0027> ぽん、と観鈴が俺の手に自分の手を当てた。;;;<0027> Misuzu posa une main sur la mienne.
<0028> 俺はそれを握る。;;;<0028> Je la serrai.
<0029> 届いた。;;;<0029> Je t'avais enfin trouvée.
<0030> こんなところにあった。;;;<0030> Tu étais ici.
