<0000> 風。;;;<0000> Un vent.
<0001> 風が吹いてくる。;;;<0001> Un vent souffle.
<0002> 金色の海。;;;<0002> Une mer dorée.
<0003> 呼び覚ます記憶。;;;<0003> Des souvenirs émergent.
<0004> 羽根は伝える。;;;<0004> Transmis par la plume.
<0005> やわらかな、女性の声音。;;;<0005> La voix tendre d'une femme.
<0006> \{声}「わたくしは、名を白穂（しらほ）と申します」;;;<0006> Je me prénomme Shiraho.
<0007> \{声}「どうか、わたくしの話をお聞きください…」;;;<0007> Veuillez écouter mon histoire...
<0008> その年の秋は、それは美しかったのを覚えています。;;;<0008> J'ai gardé de le souvenir de ce magnifique automne.
<0009> 野良仕事がおわると、わたしたちはきまって芒原（すすきのはら）に出ました。;;;<0009> Le travail dans les champs accompli, nous sortions à chaque fois, sans faute, dans les plaines de graminées.
<0010> 夕陽に芒の穂がゆらめき、金色の海のようでした。;;;<0010> Les oscillations des épis au soleil couchant évoquaient une mer dorée.
<0011> 夫は腕に、八雲（やくも）を抱いていました。;;;<0011> Mon époux portait Yakumo dans ses bras.
<0012> わたしたち夫婦が、はじめて授かった子でした。;;;<0012> Il s'agissait du premier enfant que le ciel avait confié à notre couple.
<0013> 八雲には生まれつき、右の手首に醜い痣（あざ）がありました。;;;<0013> À sa naissance, Yakumo avait présenté une tache de naissance fort grossière au niveau du poignet.
<0014> 村人たちは不吉だと言いました。;;;<0014> Les villageois y avaient vu un signe de mauvais augure.
<0015> この子は長くは生きられないだろうと言いました。;;;<0015> Ils nous avaient dit : 'cet enfant ne vivra pas longtemps'.
<0016> わたしたちは、気にも留めませんでした。;;;<0016> Nous avions choisi de ne pas y prêter attention.
<0017> むずかる八雲を、夫からそっと預かります。;;;<0017> J'ai pris Yakumo, émotif, des bras de mon époux.
<0018> 母から聞いた子守歌を、わたしは唄ってきかせます。;;;<0018> Je lui ai chanté une berceuse que je tenais de ma mère.
<0019> そうすると、八雲は泣きやむのです。;;;<0019> Cela mit fin à ses pleurs.
<0020> なのに、この日はちがいました。;;;<0020> Mais ce jour-là, quelque chose fut différent.
<0021> 八雲はさかんに手をのばし、何かをつかもうとするのです。;;;<0021> Yakumo tendait les bras tout excité, comme s'il cherchait à attraper quelque chose :
<0022> 羽根でした。;;;<0022> C'était une plume.
<0023> 真っ白な羽根が、夕焼けの中をゆらりと落ちてきました。;;;<0023> Une plume d'un blanc immaculé qui tombait en flottant doucement dans la lumière du soleil couchant.
<0024> わたしは羽根をつかまえ、八雲に手渡してあげました。;;;<0024> Je l'ai prise et l'ai remise à Yakumo.
<0025> その時でした。;;;<0025> C'est à ce moment-là que cela s'est produit :
<0026> 羽根が輝きました。;;;<0026> La plume s'est mise à briller de mille feux.
<0027> 八雲は笑いました。;;;<0027> Yakumo a ri.
<0028> 夫も笑いました。;;;<0028> Mon époux, aussi, a ri.
<0029> わたしも笑いました。;;;<0029> Moi aussi, j'ai ri.
<0030> きっとこの羽根は、神さまがくださったお守りなのでしょう。;;;<0030> Cette plume devait être un talisman que les dieux nous confiaient.
<0031> わたしは羽根に願いました。;;;<0031> J'ai fait un vœu à la plume :
<0032> この子がすこやかに、やさしく育ってくれるようにと。;;;<0032> Que cet enfant puisse avoir une enfance heureuse et grandir en bonne santé.
<0033> ほかには願いなど、ありませんでした。;;;<0033> Je n'avais pas d'autre vœu.
<0034> わたしは幸せでした。;;;<0034> J'étais comblée.
<0035> 夫と子供がそばにいてくれる。;;;<0035> Mon époux et mon enfant étaient à mes côtés.
<0036> それだけで幸せでした。;;;<0036> C'était là tout ce que demandait mon bonheur.
<0037> その秋。;;;<0037> Cet automne-là...
<0038> 戦（いくさ）が、はじまりました。;;;<0038> Une guerre éclata.
<0039> 異国の軍勢が船をつらね、湊（みなと）に攻め入りました。;;;<0039> Des forces étrangères ont rassemblé leurs navires pour envahir notre port.
<0040> 敵は軍船（いくさぶね）千艘、数万という大軍でした。;;;<0040> On dit qu'ils avaient mille embarcations, et à leur bord, une armée composée de dizaines de milliers de soldats.
<0041> わが方の騎馬武者は、数千ほどだったと聞いております。;;;<0041> On dit aussi que notre faction, elle, n'avait que quelques milliers de cavaliers.
<0042> 戦にさえ、なりませんでした。;;;<0042> La guerre fut terminée avant même d'avoir commencé.
<0043> 浜辺の方で、雷（いかづち）のような音がとどろきます。;;;<0043> Nous avons entendu des déflagrations semblables au tonnerre venir de la plage.
<0044> そのたびに馬がいななき、武者たちはなす術もなく討ち死にしていきました。;;;<0044> Chacune était accompagnée des hennissements des chevaux et de la chute de guerriers impuissants.
<0045> 戦おうにも、矢の一本さえ射かけられないありさまでした。;;;<0045> Nous n'avons point eu le temps de tirer la moindre flèche.
<0046> 村の男たちは、ひとり残らず駆り出されていきました。;;;<0046> Tous les hommes du village furent traqués pour être envoyés au combat.
<0047> わたしの夫も、連れていかれました。;;;<0047> Mon époux aussi, a été emmené.
<0048> 「必ず戻ってくるから」;;;<0048> Je reviendrai, je te le promets.
<0049> そう言って、夫は家を出ていきました。;;;<0049> avait dit mon époux avant de quitter notre foyer.
<0050> ちぎれるぐらいに袖を振って、わたしは夫を見送りました。;;;<0050> Je lui ai souhaité au revoir, agitant mon bras tellement fort que mes manches faillirent se déchirer.
<0051> 八雲はなにもわからないのか、ただきゃっきゃとはしゃいでおりました。;;;<0051> Yakumo ne pouvait pas comprendre, alors il s'est contenté de glousser, comme s'il était aux anges.
<0052> それきり、夫は戻ってきませんでした。;;;<0052> Mon époux n'est jamais revenu.
<0053> 敵の兵たちは、それは酷い仕打ちをしたと聞いております。;;;<0053> On m'a parlé des sévices infligés par nos ennemis :
<0054> 刃向かった者はすべて、みな殺しにされたと聞いております。;;;<0054> Tous ceux qui s'y sont opposés ont été exécutés.
<0055> 軍神（いくさがみ）をまつる八幡さまさえ、敵の手にかかり、焼け落ちました。;;;<0055> Même le sanctuaire où l'on priait Hachiman, le dieu de la guerre, fut rasé.
<0056> もはやこれまでと、みなが覚悟しておりました。;;;<0056> Tout le monde avait déjà accepté la défaite...
<0057> その夜のことです。;;;<0057> ... quand une nuit...
<0058> 大風（のわけ）が吹きました。;;;<0058> ... se leva un grand vent.
<0059> その季節にはまれなほどの、それはすさまじい風でした。;;;<0059> Un vent prodigieusement violent, rare en cette saison-là.
<0060> 夜が明けた時には、なにもかもが変わっていました。;;;<0060> À l'orée du jour, tout avait changé.
<0061> 湊を埋めつくしていた異国の軍船は、一艘残らず海に沈みました。;;;<0061> Chacun des navires étrangers qui occupaient notre port avait été coulé.
<0062> 戦はおわりました。;;;<0062> La guerre était terminée.
<0063> 村人たちは口々に言いました。;;;<0063> Un bruit courait chez les villageois :
<0064> 風の神さまが降り立って、敵を討ち滅ぼしてくれたのだ、と。;;;<0064> Le dieu du vent serait descendu sur terre pour anéantir nos ennemis.
<0065> わたしはただ、夫の帰りを待ちわびていました。;;;<0065> De mon côté, je n'attendais que le retour de mon époux.
<0066> あのひとが帰ってきたら、着物をつくろってあげよう。;;;<0066> Il rentrerait, et je lui rapiècerais son habit.
<0067> あのひとの好物をつくって、ねぎらってあげよう。;;;<0067> Je le remercierais en lui préparant son plat favori.
<0068> あのひとはきっと、抱きよせてくれるから。;;;<0068> Il me prendrait sûrement dans ses bras.
<0069> 唇に紅をさして、うなじを剃刀でととのえて…;;;<0069> Je parais mes lèvres de rouge, me rasais la nuque...
<0070> かなわぬ夢であることは、わかっていました。;;;<0070> Mais je savais que ce n'était qu'un rêve irréalisable.
<0071> それでもわたしは、待ち続けました。;;;<0071> Et malgré tout, je continuai d'attendre.
<0072> ある日、馬に乗ったお役人が村を訪れました。;;;<0072> Un jour, un fonctionnaire à cheval est venu au village.
<0073> 輝く羽根を拾った者はいないか、そう聞き回りました。;;;<0073> Il en fit le tour, demandant çà et là si quelqu'un avait ramassé une plume brillante.
<0074> 羽根は穢（けが）れたものであるから、触れた者は名乗り出よ、そう命じました。;;;<0074> Il disait que la plume était impure, et ordonnait que quiconque l'eût touchée devait se déclarer.
<0075> 八雲は羽根で遊んでいました。;;;<0075> Yakumo était en train de jouer avec la plume.
<0076> とても楽しそうに、遊んでいました。;;;<0076> Il avait l'air de tellement s'amuser.
<0077> わたしは八雲を抱き、羽根をふところに隠しました。;;;<0077> Je l'ai pris dans mes bras et j'ai caché la plume dans ma poitrine.
<0078> そうして夜のうちに村を離れました。;;;<0078> Puis la nuit venue, je me suis enfuie du village.
<0079> 荷船を乗りつぎ、住みなれた土地を後にしました。;;;<0079> Je suis montée dans un chaland et j'ai quitté la terre qui était devenue mon chez-moi.
<0080> 乳飲み子を抱いての旅は、楽ではありませんでした。;;;<0080> Voyager avec un nourrisson dans les bras n'était pas chose aisée.
<0081> 幾日も幾日も、山深い道を歩きました。;;;<0081> Jour après jour, j'arpentais des sentiers au cœur des montagnes.
<0082> わたしたちを受け入れてくれる土地が、きっとどこかにある。;;;<0082> 'Nous finirons bien par trouver des terres prêtes à nous accueillir'.
<0083> そう信じて、旅を続けました。;;;<0083> Cet espoir me poussait à continuer mon voyage.
<0084> そうして、この村にたどりつきました。;;;<0084> Je suis finalement arrivée à ce village.
<0085> おだやかな村でした。;;;<0085> Quel village paisible.
<0086> 村人たちは、漁をして細々と暮らしを立てていました。;;;<0086> Les villageois y survivaient tant bien que mal de la pêche.
<0087> 村はずれの丘の上に、古い社（やしろ）がありました。;;;<0087> Sur une colline aux abords du village se trouvait un ancien sanctuaire shinto.
<0088> わたしたちは、そこに身を寄せることになりました。;;;<0088> Nous y avons demandé l'hospitalité.
<0089> よそ者のわたしたちに、宮司（ぐうじ）さまはとてもよくしてくれました。;;;<0089> En dépit de notre statut d'étrangers, le haut prêtre fut bien charitable.
<0090> ここでなら、新しい暮らしをはじめることができる。;;;<0090> Nous avions trouvé un endroit où commencer une nouvelle vie.
<0091> 八雲とふたりで、幸せに暮らすことができる。;;;<0091> Une vie heureuse nous attendait, Yakumo et moi.
<0092> わたしはそう思いました。;;;<0092> Du moins, c'est ce que j'imaginais.
<0093> それなのに…;;;<0093> Pour autant...
<0094> \{白穂}「…目を覚ましましたわ」;;;<0094> ... Il est réveillé.
<0095> 柔らかな声がした。;;;<0095> J'entendis une voix pleine de tendresse.
<0096> 蝋燭の炎が、枕元で揺れていた。;;;<0096> La flamme de la bougie à côté du lit vacillait.
<0097> 額にそっと添えられる、温かい指先。;;;<0097> Des doigts chauds me caressaient gentiment le front..
<0098> \{白穂}「宮司さま、この子の具合は…」;;;<0098> Haut Prêtre, comment va cet enfant...?
<0099> 今度は別の指が触れる。;;;<0099> Cette fois, d'autres doigts vinrent me toucher.
<0100> 老いて節くれ立った指。;;;<0100> De vieux doigts noueux.
<0101> \{宮司}「峠は越えたな。じきに熱も下がろう」;;;<0101> Le pire est derrière lui. Sa fièvre baissera sous peu.
<0102> 男の声が答えた。;;;<0102> répondit une voix masculine.
<0103> \{宮司}「しかし…」;;;<0103> Cependant...
<0104> \{宮司}「村の者たちは、あなたがた親子が疫病（えきびょう）を持ち込んだと考えておる」;;;<0104> Les gens du village pensent que vous deux avez introduit une épidémie dans le village.
<0105> \{白穂}「そんな…」;;;<0105> C'est impossible...
<0106> 誰かが見下ろしている。;;;<0106> Quelqu'un me regardait, penché au-dessus de moi.
<0107> 心配そうな、悲しそうな顔。;;;<0107> Son visage était inquiet et triste.
<0108> 元気だと伝えたかった。;;;<0108> Je voulais lui dire que je me sentais très bien.
<0109> それなのに、身体を動かすことさえできない。;;;<0109> Mais je ne pouvais pas bouger mon corps.
<0110> \{宮司}「あなた方をここに招き入れたのは、過ちだった…」;;;<0110> J'ai fait une erreur en vous invitant ici.
<0111> 男の声が続けた。;;;<0111> La voix masculine continua :
<0112> \{宮司}「この社は巫神（みこがみ）をまつっている」;;;<0112> Ce sanctuaire vénère un mikogami.*
<0113> \{宮司}「巫神は、この土地に災いをなす者に徴（しるし）を与える」;;;<0113> Le mikogami appose sa marque sur tous ceux qui apportent le malheur sur cette terre.
<0114> \{宮司}「ちょうど、この子のように」;;;<0114> Exactement comme celle sur cet enfant.
<0115> 老いた指が、右の手首を持ちあげた。;;;<0115> Ces doigts âgés soulevèrent mon poignet droit.
<0116> ちっぽけな手首。;;;<0116> Mon minuscule poignet.
<0117> その内側に、どす黒い染みのような痣（あざ）があった。;;;<0117> Sur l'intérieur du poignet se trouvait une tache de naissance sombre.
<0118> \{白穂}「この子は疫神などではありませんっ！」;;;<0118> Cet enfant n'est pas un ekijin. !!*
<0119> \{宮司}「わかっておる」;;;<0119> Je le sais bien.
<0120> \{宮司}「しかしながら、村の者たちはそうは思わないだろう」;;;<0120> Cependant, les villageois ne vous croiront pas.
<0121> \{宮司}「この子の痣のことを知れば、『神に差し出せ』と詰め寄るだろう…」;;;<0121> S'ils avaient vent de cette tache de naissance, ils viendraient vous demander de 'l'offrir aux dieux'.
<0122> \{白穂}「この子を…この子を贄（にえ）にしろというのですか！」;;;<0122> Vous me suggérez de... sacrifier cet enfant ?!
<0123> \{宮司}「この土地では、そうやって災いを鎮めてきたのだ」;;;<0123> C'est ainsi que l'on apaise les calamités sur ces terres.
<0124> 重苦しい沈黙。;;;<0124> Un silence pesant s'ensuivit.
<0125> 男の声が諭すように言った。;;;<0125> La voix masculine tenta de l'en convaincre :
<0126> \{宮司}「あなたはまだ若い」;;;<0126> Vous êtes encore jeune.
<0127> \{宮司}「この先、子をなす機会など、いくらでもある」;;;<0127> Vous pourrez encore porter autant d'enfants qu'il vous plaira.
<0128> \{白穂}「前にお聞かせしたとおりです」;;;<0128> Je vous l'ai déjà dit :
<0129> \{白穂}「この子は、わたくしのいのちです」;;;<0129> Cet enfant, c'est ma vie.
<0130> \{白穂}「あのひとが遺してくれた、たったひとつの宝です」;;;<0130> Il est le seul trésor que mon conjoint m'a laissé.
<0131> \{宮司}「あきらめなさい」;;;<0131> Renoncez.
<0132> \{宮司}「そうしなければ、もろともに殺されてしまう」;;;<0132> Sinon, vous vous ferez tous les deux tuer.
<0133> \{宮司}「あなただけではない。私の身も危うくなるだろう」;;;<0133> Et non seulement la vôtre. Ma vie aussi sera en danger.
<0134> \{白穂}「………」;;;<0134> .........
<0135> 静かな瞳。;;;<0135> Des yeux tranquilles.
<0136> こちらを見つめている。;;;<0136> Ils regardaient dans ma direction.
<0137> 袖が動く気配がする。;;;<0137> Une manche remuait.
<0138> ほっそりとした手首。;;;<0138> Un délicat poignet.
<0139> 喉元に絡みついてくる、柔らかな指…。;;;<0139> De doux doigts s'enroulaient autour de ma gorge.
<0140> \{白穂}「ならばいっそ、わたしの手で…」;;;<0140> S'il en est ainsi, ce sera de mes propres doigts...
<0141> 細い指に、力がこもる。;;;<0141> Ces doigts minces se resserraient.
<0142> 爪の先が震えているのが伝わってくる。;;;<0142> Je pouvais sentir leurs ongles trembler.
<0143> 息ができなくなる。;;;<0143> Je n'arrivais pas à respirer.
<0144> 目が見えなくなる。;;;<0144> Je n'arrivais plus à voir.
<0145> 痛みはない。;;;<0145> Je n'avais pas mal.
<0146> 怖いとは思わなかった。;;;<0146> Je n'avais pas peur.
<0147> 悔しいとも思わなかった。;;;<0147> Je n'étais pas frustré.
<0148> ただ、悲しかった。;;;<0148> J'étais simplement triste.
<0149> たまらなく悲しかった。;;;<0149> J'étais Terriblement triste.
<0150> この人の笑う顔は、もう見られないんだ。;;;<0150> Je ne pourrai plus jamais voir son visage sourire.
<0151> この人が唄う声は、もう聞けないんだ。;;;<0151> Je ne pourrai plus jamais entendre sa voix chanter.
<0152> そう思った時。;;;<0152> En même temps que ces choses-là me traversaient l'esprit...
<0153> ふっと、指から力が抜けた。;;;<0153> La pression sur mon cou se relâcha d'un coup.
<0154> \{白穂}「できませんっ」;;;<0154> Je ne peux pas !
<0155> \{白穂}「わたくしには、できません…」;;;<0155> Je ne peux pas le faire moi-même...
<0156> 暗がりの中で、何かが光ったのが見えた。;;;<0156> Je vis quelque chose briller dans l'obscurité.
<0157> 涙の粒だった。;;;<0157> C'étaient des larmes.
<0158> \{白穂}「わが子を殺す母が、どこにおりましょう」;;;<0158> Quel genre de mère pourrait tuer son propre enfant ?
<0159> \{白穂}「たとえ、わが子が疫神だとしても…」;;;<0159> Et même si son enfant était un ekijin...
