<0000> ８月  ４日(金);;;<0000> 04/08 (ven.)
<0001> 風。;;;<0001> Un vent.
<0002> 冷たい風。;;;<0002> Un vent froid.
<0003> 海。;;;<0003> Une mer.
<0004> 金色の海。;;;<0004> Une mer dorée.
<0005> 波が揺れる。;;;<0005> Des vagues qui ondulent.
<0006> 金色の波。;;;<0006> Des vagues dorées.
<0007> 一面の芒（すすき）の海。;;;<0007> Une mer de graminées.
<0008> 誰かが踊っている。;;;<0008> Quelqu'un dansait.
<0009> 粗末な着物。;;;<0009> Un kimono de piètre facture.
<0010> 風に袖が膨らむ。;;;<0010> Ses manches sont gonflées par le vent.
<0011> 長い髪が震える。;;;<0011> Ses longs cheveux s'agitent.
<0012> 夕映えを背にして。;;;<0012> Dos aux lueurs ambrées du soleil couchant.
<0013> 衰えゆく光を従えて。;;;<0013> Accompagnée d'une lumière mourante.
<0014> 指先にさえ、金色を宿して。;;;<0014> Dorée même jusqu'aux bouts de ses doigts.
<0015> あどけない少女のように。;;;<0015> Telle une jeune fille innocente.
<0016> 誰だ？;;;<0016> Qui est-ce ?
<0017> あれは…誰だ？;;;<0017> Là-bas... Qui est-ce ?
<0018> 目が覚めた。;;;<0018> J'ouvris les yeux.
<0019> 古びた天井があった。;;;<0019> Le vieux plafond était là.
<0020> 待合室のソファーに、俺は寝転がっていた。;;;<0020> J'étais allongé sur le sofa de la salle d'attente.
<0021> モップがけしなきゃな…;;;<0021> Il est temps de passer la serpillère...
<0022> そう考えてから、射し込む日射しが夕陽なのに気づいた。;;;<0022> pensai-je avant de remarquer que les rais de lumière provenaient d'un soleil couchant.
<0023> …今は、いつだ？;;;<0023> ... On est quel jour ?
<0024> 身体を起こし、ソファーに腰かける。;;;<0024> Je me redressai pour m'asseoir sur le sofa.
<0025> 壁にかかっているはずのカレンダーを探す。;;;<0025> J'étudiais le calendrier accroché au mur.
<0026> ８月４日。;;;<0026> Le 8 août.
<0027> \{\m{A}}「そうか…」;;;<0027> Je vois...
<0028> ゆっくりと記憶が戻ってきた。;;;<0028> Les souvenirs me revinrent peu à peu en mémoire.
<0029> 昨夜俺は、意識のない佳乃をここまで運んだ。;;;<0029> La nuit dernière, j'avais transporté une Kano évanouie jusqu'ici.
<0030> すぐに聖が治療をはじめた。;;;<0030> Hijiri l'avait immédiatement prise en charge.
<0031> 俺は朝方まで起きていて…それからは覚えていない。;;;<0031> J'étais resté éveillé jusqu'au matin... Je ne me souvenais pas de la suite.
<0032> 実感がわかない。;;;<0032> Cela me paraissait irréel.
<0033> 周りの景色ごと、夢の中にいるようだった。;;;<0033> Tout ce qui m'entourait semblait appartenir à un rêve.
<0034> 診察室の扉が開いた。;;;<0034> La porte du cabinet de consultation s'ouvrit.
<0035> 聖が現れた。;;;<0035> Hijiri apparut.
<0036> 疲れ切っているのが、一目でわかった。;;;<0036> Un coup d'œil me suffit à comprendre qu'elle était épuisée.
<0037> \{\m{A}}「どうだ？」;;;<0037> Comment va-t-elle ?
<0038> \{聖}「出血は止まっている。命に別状はないはずだ」;;;<0038> Le saignement s'est arrêté. Sa vie n'est plus en danger.
<0039> \{\m{A}}「そうか…」;;;<0039> Je vois...
<0040> 命に別状はない。;;;<0040> Sa vie n'est plus en danger.
<0041> 今の佳乃には、無意味な言葉だった。;;;<0041> Ces mots ne disaient rien quant à l'état de Kano.
<0042> 俺が何も言わないでいると、聖は淡々と先を続けた。;;;<0042> Comme je ne disais rien, Hijiri continua calmement :
<0043> \{聖}「手首に付着した血液を調べた」;;;<0043> J'ai examiné le sang à son poignet.
<0044> \{聖}「間違いなく佳乃のものだった。それなのに…」;;;<0044> C'était indéniablement celui de Kano, sauf que...
<0045> \{聖}「外傷はどこにもないんだ」;;;<0045> Elle n'avait pas la moindre blessure extérieure.
<0046> \{聖}「その代わりに、手首の内側がひどい痣になっている」;;;<0046> En revanche, elle avait un terrible bleu à l'intérieur de son poignet.
<0047> \{聖}「君の首についたのものと、同じ症状だと思う」;;;<0047> Je pense qu'il correspond à ceux que tu as à ton cou.
<0048> \{\m{A}}「意識は？」;;;<0048> Elle est consciente ?
<0049> \{聖}「………」;;;<0049> .........
<0050> 静かに首を振る。;;;<0050> Elle secoua la tête.
<0051> \{聖}「私にわかるのは…」;;;<0051> Tout ce que je sais...
<0052> \{聖}「これはもう、私に治療できる範疇ではない、ということだ」;;;<0052> C'est que le traitement dont elle a besoin dépasse mes capacités.
<0053> \{聖}「知り合いの病院になら、もっとましな治療設備がある。そこに頼るしかない」;;;<0053> Je pourrais la transférer à l'hôpital d'une connaissance qui dispose de meilleurs équipements. C'est ma seule option.
<0054> \{\m{A}}「それで佳乃は治るのか？」;;;<0054> Ça suffira à soigner Kano ?
<0055> \{\m{A}}「そこに入れれば、佳乃は元気になるのか？」;;;<0055> Si on l'y transfère, Kano retrouvera-t-elle toute son énergie ?
<0056> 答えは返ってこない。;;;<0056> Elle ne me répondit pas.
<0057> 崩れ落ちるように、聖がソファーに座った。;;;<0057> Hijiri se laissa tomber dans le sofa.
<0058> 天井を仰ぐ。;;;<0058> Je levai les yeux vers le plafond.
<0059> あるはずのない助けを、そこに求めるように。;;;<0059> Comme pour chercher un secours qui ne viendrait pas.
<0060> \{聖}「私は今まで、何をしてきたんだろうな」;;;<0060> Qu'est-ce que j'ai fait pendant toute ma vie ?
<0061> \{聖}「妹を救うなんて言っておきながら、なにひとつできなかった」;;;<0061> J'ai dit que je sauverais ma sœur, mais je n'ai rien pu faire pour elle.
<0062> \{聖}「こんな日が来ることを、ずっと恐れていた」;;;<0062> J'ai toujours redouté l'arrivée de ce jour.
<0063> \{聖}「それでいて今、ほっとしている自分がいるんだ」;;;<0063> Et pourtant, je me sens maintenant soulagée.
<0064> \{聖}「もうこれで、佳乃も私も苦しまなくて済む、と…」;;;<0064> Désormais, ni moi ni Kano n'auront de raison de nous inquiéter...
<0065> それきり、黙り込む。;;;<0065> Sur ces mots, elle se tut.
<0066> 白衣の肩が震える。;;;<0066> Ses épaules tremblaient sous sa blouse blanche.
<0067> 俺が伝えられる言葉はない。;;;<0067> Je n'avais rien à lui dire.
<0068> だから俺は、ポケットから人形を取り出した。;;;<0068> Alors je sortis ma marionnette de ma poche.
<0069> 布の中に綿を入れただけの、古ぼけた粗末な人形。;;;<0069> C'était une marionnette usée et grossière, faite de tissu et bourrée de coton.
<0070> ぽんぽんと形を整える。;;;<0070> J'arrangeai rapidement son apparence.
<0071> テーブルの上に乗せて、そっと念を吹き込んだ。;;;<0071> Je la posai sur la table, puis lui insufflai ma volonté.
<0072> ひょこりと立ち上がる。;;;<0072> Elle se leva d'un seul bond.
<0073> 丸テーブルに沿って、人形が歩く。;;;<0073> Avant de marcher en longeant le bord de la table ronde.
<0074> 大げさなぐらい、元気いっぱいに歩く。;;;<0074> Elle se déplaçait d'un pas plein d'énergie, presque exagéré.
<0075> \{聖}「…見事なものだな」;;;<0075> ... C'est quand même prodigieux.
