<0000> ７月３０日(日);;;<0000> 30/07 (dim.)
<0001> 起きてすぐに、俺は観鈴の部屋を訪ねた。;;;<0001> Une fois réveillé, je m'empressai d'aller voir dans la chambre de Misuzu.
<0002> 支度はもう整っていた。;;;<0002> Mes préparatifs étaient terminés.
<0003> \{\m{A}}「観鈴、入るぞ」;;;<0003> Misuzu, j'entre.
<0004> \{\m{A}}「そろそろ、出ていこうと思うんだ」;;;<0004> Je pense que je vais bientôt partir.
<0005> \{観鈴}「え…？」;;;<0005> Hein...?
<0006> \{\m{A}}「最初はバス代を稼ぐまでだと思っていた。けど、色々あって、長居になってしまったからな…」;;;<0006> Au départ, j'avais prévu d'attendre d'avoir gagné de quoi payer le bus. Mais, il s'est passé tellement de choses, et j'ai fini par abuser de votre hospitalité...
<0007> \{観鈴}「お金…まだ稼げてないよね」;;;<0007> Mais... tu n'as toujours pas gagné d'argent.
<0008> \{\m{A}}「そんなものいらないんだよ。最初からいらなかったんだ」;;;<0008> Je n'en ai plus besoin. Je n'en ai jamais vraiment eu besoin.
<0009> \{\m{A}}「歩けばいいんだからな」;;;<0009> Je peux juste marcher.
<0010> \{観鈴}「………」;;;<0010> .........
<0011> しばらく黙っていた観鈴が口を開く。;;;<0011> Elle resta silencieuse pendant quelque temps, puis ouvrit la bouche.
<0012> \{観鈴}「じゃあ、仕方ないね」;;;<0012> Alors, je n'ai pas le choix.
<0013> 観鈴にもわかっているのだろう。;;;<0013> Misuzu devait déjà avoir compris.
<0014> 俺がここに居続けても、お互いに辛いだけだった。;;;<0014> Que si je prolongeais mon séjour, nous nous ferions mutuellement souffrir.
<0015> \{観鈴}「いつ、出るの？」;;;<0015> Tu pars quand ?
<0016> \{\m{A}}「今日」;;;<0016> Aujourd'hui.
<0017> \{観鈴}「すぐ？」;;;<0017> Déjà ?
<0018> \{\m{A}}「ああ」;;;<0018> Ouais.
<0019> \{観鈴}「うーん、じゃ、これでさよならだね…」;;;<0019> Hmm, alors, c'est le moment de dire au revoir...
<0020> \{\m{A}}「そうだな」;;;<0020> Ouaip.
<0021> \{観鈴}「………」;;;<0021> .........
<0022> \{観鈴}「あのね、\m{A}さん」;;;<0022> Dis, \m{A}-san.
<0023> \{\m{A}}「なんだ」;;;<0023> Qu'y a-t-il ?
<0024> \{観鈴}「楽しかった、この夏休み」;;;<0024> Cet été, je me suis bien amusée.
<0025> \{観鈴}「\m{A}さんと過ごしたこの夏休み…」;;;<0025> Ces vacances d'été que j'ai passées avec toi...
<0026> \{\m{A}}「そっか」;;;<0026> Je vois.
<0027> 最後まで、観鈴はトランプをしていた。;;;<0027> Jusqu'au dernier moment, Misuzu joua aux cartes.
<0028> 俺はそれをじっと眺めていた。;;;<0028> Je contemplais cette scène.
<0029> その姿が観鈴を象徴していた。;;;<0029> Cette vision était Misuzu incarnée.
<0030> \{観鈴}「やっぱり、こうしてひとりで遊んでいればよかったんだね…」;;;<0030> Je savais que j'aurais dû jouer comme ça toute seule depuis le début...
<0031> \{\m{A}}「そうかもな…」;;;<0031> Peut-être bien...
<0032> \{観鈴}「………」;;;<0032> .........
<0033> \{\m{A}}「でもな、楽しかったよ、俺も」;;;<0033> Mais tu sais, moi aussi, je me suis bien amusé.
<0034> \{観鈴}「ほんと？」;;;<0034> C'est vrai ?
<0035> \{\m{A}}「ああ。観鈴と過ごせて良かった」;;;<0035> Ouais. Je suis content d'avoir pu passer ce temps avec toi.
<0036> 本心からそう思う。;;;<0036> Je le pensais vraiment.
<0037> \{観鈴}「わたしもよかった」;;;<0037> Moi aussi, j'en suis contente.
<0038> ぱたぱた…;;;<0038> \bClop clop\u...
<0039> \{\m{A}}「じゃ、いくな、俺」;;;<0039> Allez, j'y vais.
<0040> \{観鈴}「うん」;;;<0040> Ok.
<0041> \{\m{A}}「じゃあな」;;;<0041> Salut.
<0042> \{観鈴}「うん…ばいばい、\m{A}さん」;;;<0042> Oui... Bye bye, \m{A}-san.
<0043> トランプを膝の上に広げたままで、見送る観鈴。;;;<0043> Elle me regarda partir, les cartes toujours étendues sur ses genoux.
<0044> \{\m{A}}「ばいばい」;;;<0044> Bye bye.
<0045> 俺は部屋を後にした。;;;<0045> Je sortis de sa chambre.
<0046> \{\m{A}}「さて…」;;;<0046> Et maintenant...
<0047> どこにいくか。;;;<0047> Où aller ?
<0048> とりあえずはこの家から離れよう。;;;<0048> Commençons par nous éloigner de cette maison.
<0049> 俺は歩き始めた。;;;<0049> Je me mis en marche.
<0050> 結局、なんだったんだろう、この町で過ごした時間は。;;;<0050> En fin de compte, qu'avais-je accompli en passant tout ce temps dans ce village ?
<0051> なんにも俺は達成していない。;;;<0051> Je n'avais rien accompli.
<0052> すべてを投げ出してきた。;;;<0052> Et j'avais tout plaqué.
<0053> ………。;;;<0053> ..........
<0054> もう考えるのはよそう。堂々巡りを繰り返すだけだ。;;;<0054> J'arrêtai d'y réfléchir. Je ne faisais que tourner en rond.
<0055> 仕方がなかった。そう割り切るしかなかった。;;;<0055> Je ne pouvais rien y faire. Je devais l'accepter.
<0056> 俺は空を見上げる。;;;<0056> Je levai les yeux en direction du ciel.
<0057> 一面が青に染まった。;;;<0057> Rien qu'une surface bleue.
<0058> \{\m{A}}「………」;;;<0058> .........
<0059> ここに、辿り着いた日。;;;<0059> Le jour où j'étais arrivé ici me revint en mémoire.
<0060> その日からずっと夢を見ていたような気がする。;;;<0060> Tout ce qui m'était arrivé depuis ce jour-là, je m'en souviendrai comme d'un rêve.
<0061> どこまでも、どこまでも高みへ。;;;<0061> Toujours plus loin, vers des hauteurs infinies.
<0062> 空を目指した夢。;;;<0062> Un rêve sur le fait de désirer le ciel.
<0063> けど、そこには届かなかった。;;;<0063> Et sur le fait de ne jamais l'atteindre.
<0064> ただ、ひとり、そこには少女がいた。;;;<0064> Et puis, il y a une fille, là-haut, seule.
<0065> ずっと、今も風を受け続けている。;;;<0065> Depuis toujours, et encore maintenant, elle continue d'embrasser le vent.
<0066> 彼女の夢は、続いてゆく。;;;<0066> Cette fille, son rêve continue.
<0067> これから先もずっと。;;;<0067> Encore et pour toujours.
