<0000> ８月  ５日(土);;;<0000> 05/08 (sam.)
<0001> \{美凪}「…おはようございます」;;;<0001> ... Bonjour.
<0002> 朝。遠野の穏やかな声で目覚める。;;;<0002> Le matin. Je fus réveillé par la douce voix de Tohno.
<0003> それは、悪くない目覚めだった。;;;<0003> Ce n'étais pas désagréable comme réveil.
<0004> 今朝の朝食は、白米に特製目玉焼きセット。;;;<0004> Ce matin-là, j'eus le droit à du riz et à des œufs au plat deluxes comme petit-déjeuner.
<0005> 遠野が言うには、今日は朝市で卵が安く売っていたらしい。;;;<0005> Tohno me dit qu'elle avait trouvé des œufs peu chers au marché du matin.
<0006> 朝市なんてどこでやっていたんだと訊くと、;;;<0006> Mais quand je lui ai demandé où se trouvait le marché du matin...
<0007> \{美凪}「…ひみつ」;;;<0007> ... C'est un secret.
<0008> と、言われた。;;;<0008> m'a-t-elle répondu.
<0009> 本当に安かったのか、いや、朝市が本当にあったのかさえ定かではないが、黙って食することにする。;;;<0009> J'avais beau douter du fait qu'ils furent peu chers... et qu'ils eût un marché du matin, je me tus et me mis à manger.
<0010> 真実はどうであれ、彼女が俺のためにと作ってくれたのだから…。;;;<0010> Tout ce qui comptait, c'est qu'elle avait préparé à manger pour \bmoi\u.
<0011> 朝食を食べ終えると、遠野は夏期講習があるからと言って、学校へ向かった。;;;<0011> Après avoir fini son petit-déjeuner, Tohno partit pour l'école, prétextant qu'elle avait des cours d'été.
<0012> みちるはお昼頃にくると言っていたので、それまでには帰ってくるらしい。;;;<0012> Vu que Michiru avait mentionné arriver pour midi, j'imaginai que Tohno serait de retour dans ces eaux-là.
<0013> 家出の最中にしては律儀なものだが、それも遠野らしくて良いと思った。;;;<0013> Pour quelqu'un en pleine fugue, Tohno était décidément très assidue. C'était tout elle et ça me plaisait.
<0014> 俺は一人で出かける。;;;<0014> Je partis faire un tour, seul.
<0015> いちおう子供たちの姿をさがしてみたが、今日はその姿を見つけることができなかった。;;;<0015> Je tentai un peu de trouver des enfants, mais je n'en vis aucun de la journée.
<0016> 当たり前だ。;;;<0016> Forcément.
<0017> 俺は、長い時間、堤防の上に座り込んでいただけだったから。;;;<0017> Vu le temps que j'avais passé à rester assis sur la digue...
<0018> ………。;;;<0018> ..........
<0019> …海を見ていた。;;;<0019> ... Je regardais la mer.
<0020> 穏やかな波が生まれる遠い水平線を眺めていた。;;;<0020> Je contemplais les paisibles vagues naître à l'horizon.
<0021> 潮風が休む間もなく吹きつけてきて、陽射しは強いはずなのに、汗はかかなかった。;;;<0021> La brise marine soufflait sans répit, si bien que malgré l'intensité du soleil, je ne transpirais pas.
<0022> 幾つかの時を、風とともに過ごす。;;;<0022> J'avais ainsi passé plusieurs heures en compagnie du vent.
<0023> ぐー。;;;<0023> \bGargouille~\u.
<0024> \{\m{A}}「………」;;;<0024> .........
<0025> 腹が鳴って、俺は堤防から、ぱっと飛び降りた。;;;<0025> Je sautai de la digue au premier râle de mon estomac.
<0026> 駅前にいる、彼女たちのもとへ帰るために。;;;<0026> Et pris la route de la gare, là où se trouvaient les filles.
<0027> 駅にたどり着くまでの道のりが、ひどく遠いもののように思えた。;;;<0027> La route du retour me parut interminable.
