<0000> ８月  ２日(水);;;<0000> 08/02 (mer.)
<0001> 朝になっていた。;;;<0001> C'était le matin.
<0002> 眠れなかった。;;;<0002> Je n'avais pas su dormir.
<0003> 長い時間、俺は薄闇だけを見つめ続けた。;;;<0003> Pendant longtemps, je n'avais fait que fixer la pénombre.
<0004> セミの鳴き声が聞こえだした。;;;<0004> Les cigales avaient commencé à chanter.
<0005> ソファーの上で大きく伸びをしてから、一日を始めた。;;;<0005> Je m'étirai sur le sofa avant de commencer ma journée.
<0006> モップを取り出し、いつもそうしていたように床を磨く。;;;<0006> Je sortis la serpillère et commença à frotter le sol comme je le faisais toujours.
<0007> 過ごし慣れてしまった、日常。;;;<0007> Je m'étais habitué à cette routine.
<0008> 朝の待合室は静かだ。;;;<0008> La salle d'attente était calme ce matin-là.
<0009> それも、いつもと変わらない。;;;<0009> Comme toujours.
<0010> モップ掛けが終われば、次は窓。;;;<0010> Après avoir fini de passer la serpillère, j'enchaînai avec les fenêtres.
<0011> ブラインドを上げて、室内に光を招き入れる。;;;<0011> J'ouvris le store pour laisser la lumière du soleil s'inviter dans la pièce.
<0012> 窓を開けると、セミの声が真っ白な壁に響く。;;;<0012> Les fenêtres ouvertes, les chants des cigales résonnaient contre les murs blancs.
<0013> 窓拭きが終わる。;;;<0013> Je finis de laver les fenêtres.
<0014> 窓を閉めて、クーラーのスイッチを入れる。;;;<0014> Je fermai les fenêtres, puis pressai l'interrupteur du climatiseur.
<0015> 今日は客が来てくれるだろうか。;;;<0015> Y aurait-il des patients, aujourd'hui ?
<0016> 心配だ。;;;<0016> Je m'inquiétais :
<0017> 電気代だって、馬鹿にならないと思う。;;;<0017> Les frais d'électricité ne devaient pas être négligeables.
<0018> せめて、還元できるだけの稼ぎがあればいいのだが…。;;;<0018> J'espère qu'elles gagnent au moins assez pour couvrir les dépenses...
<0019> 表に出る。;;;<0019> Je sortis.
<0020> 人通りは皆無だ。;;;<0020> Pas le moindre piéton.
<0021> まだ、朝も早いのだから無理はない。;;;<0021> Il était encore tôt dans la matinée, alors c'était compréhensible.
<0022> 気の早い何軒かの店は、すでにシャッターを上げている。;;;<0022> Des propriétaires impatients avaient déjà levé les rideaux métalliques de leur magasin.
<0023> 遠くの店で、見覚えのある店主らしき人物が、店の前に打ち水をしていた。;;;<0023> Au loin, une personne que j'avais déjà vue et qui semblait être le propriétaire, arrosait le sol devant un magasin.
<0024> 視線が合う。;;;<0024> Nos regards se croisèrent.
<0025> 軽く会釈をされた。;;;<0025> Il me salua d'un signe de tête.
<0026> とりあえず、俺も会釈を返す。;;;<0026> Je fis de même en retour.
<0027> 打ち水を終えた店主が、店の中へと入っていく。;;;<0027> Après avoir fini d'arroser le sol, il revint à l'intérieur du magasin.
<0028> そして、誰もいなくなる。;;;<0028> Il n'y avait ainsi plus personne.
<0029> 陽射しがキツイ。;;;<0029> Le soleil était intense.
<0030> バケツを持ってきて、診療所の前に打ち水をする。;;;<0030> Sceau en main, j'arrosai le sol devant la clinique.
<0031> ぱしゃっ、と音がして、アスファルトの色が変わる。;;;<0031> Un \bsplash\u, et l'asphalte changea de couleur.
<0032> もう一度、水をまく。;;;<0032> J'arrosai le sol une seconde fois.
<0033> 水しぶきに夏の陽射しがあたり、小さな虹ができた。;;;<0033> Les éclaboussures reflétèrent les rayons du soleil estival pour former un petit arc-en-ciel.
<0034> きれいだ。そう思った。;;;<0034> Je me dis que c'était joli.
<0035> 扉の前に置かれていた朝刊を拾い上げ、待合室へ持ち帰る。;;;<0035> Je ramassai le journal du matin qu'on avait posé devant la porte et le ramena dans la salle d'attente.
<0036> 室内はクーラーの冷気が充満していて快適だ。;;;<0036> La pièce était remplie de l'air frais du climatiseur, la rendant plus agréable.
<0037> 一仕事終えた充実感。;;;<0037> Je ressentis la satisfaction d'avoir complété mon travail.
<0038> チラシが挟まったままの朝刊を、ソファーに放り投げる。;;;<0038> Je balançai de journal, encore rempli de prospectus, sur le canapé.
<0039> 読む気はない。;;;<0039> Je n'avais pas envie de le lire.
