<0000> 潮の香りを含んだ夜風が流れていた。;;;<0000> Le vent nocturne amenait jusqu'à moi les parfums des marées.
<0001> 人気のない道を、一人歩いた。;;;<0001> Je longeais seul les rues désertes.
<0002> 日中、溶けそうなくらい熱くなっていたアスファルトも、今は冷たい。;;;<0002> Même l'asphalte chauffé à en fondre durant la journée était froid.
<0003> どこを目指すわけでもない。;;;<0003> Je n'allais nulle part en particulier.
<0004> おぼろげな記憶に任せて、俺はただ歩いていた。;;;<0004> Je marchais, m'en remettant à de vagues souvenirs pour me guider.
<0005> 気がつけば、小さな橋のたもとに来ていた。;;;<0005> Je réalisai que j'étais arrivé à un petit pont.
<0006> 周囲の草むらから、虫の音がうるさいぐらいに響く。;;;<0006> Le tapage des insectes raisonnait dans les herbes alentour.
<0007> 橋を渡った、その向こう。;;;<0007> De l'autre côté du pont...
<0008> いくつかの常夜灯が、ぼおっと道を示している。;;;<0008> Une poignée de lampadaires indiquaient la route.
<0009> さらにその先は、闇の中へと続く。;;;<0009> Et au-delà, rien que les ténèbres.
<0010> 空には、少し雲が出てきたようだった。;;;<0010> Dans le ciel, quelques nuages avaient fait leur apparition.
<0011> 不意に流れた風に、わずかに湿った匂いを感じた。;;;<0011> Une brise d'air s'était soudainement levée, apportant avec elle un léger parfum d'humidité.
<0012> そろそろ戻っておくか。;;;<0012> Il était temps de repartir.
<0013> これ以上歩いたところで、疲れが増すだけだ。;;;<0013> Si je marchais davantage, je n'en serais qu'encore plus fatigué.
<0014> 俺は闇に背を向けると、来た道を戻った。;;;<0014> Je tournai le dos aux ténèbres, et rebroussai chemin.
<0015> そろそろ戻る;;;<0015> Rebrousser chemin
<0016> 先に進んでみる;;;<0016> Continuer
<0017> 目の前に続くのは闇。;;;<0017> Les ténèbres m'attendaient un peu plus loin.
<0018> どこまでも続きそうな無音の世界。;;;<0018> Le monde était comme baigné dans un silence sans fin.
<0019> これ以上進んで何があるというんだ。;;;<0019> Quel intérêt aurais-je à continuer ?
