<0000> ８月  １日(火);;;<0000> 01/08 (mar.)
<0001> 目覚めると、そこは真っ白な部屋だった。;;;<0001> J'ouvris les yeux. Je me trouvais dans une pièce entièrement blanche.
<0002> 真っ白な壁。真っ白なシーツ。;;;<0002> Des murs blancs. Des draps blancs.
<0003> 自分が今どこにいるのか把握するのに、しばらく時間がかかった。;;;<0003> Il me fallut du temps pour réaliser où j'étais.
<0004> 柔らかな消毒液の匂い。;;;<0004> Un léger parfum d'antiseptique flottait dans l'air.
<0005> その向こうから、穏やかな声が聞こえた。;;;<0005> Une voix calme se fit entendre :
<0006> \{聖}「…目が覚めたか」;;;<0006> ... Tu es réveillé ?
<0007> \{\m{A}}「ああ…」;;;<0007> Ouais...
<0008> 声に答えながら、俺は診察用のベットの上で上半身を起こした。;;;<0008> répondis-je en me redressant sur le lit d'examen.
<0009> 頭が重い。;;;<0009> Ma tête était lourde.
<0010> こめかみの辺りに、鈍い痛みがあった。;;;<0010> Je sentais une douleur sourde au niveau des tempes.
<0011> \{\m{A}}「今…何時だ」;;;<0011> Il est... quelle heure ?
<0012> 訊ねてから、目の前の壁に掛け時計があるのに気づいた。;;;<0012> demandai-je avant de remarquer l'horloge accrochée au mur juste sous mes yeux.
<0013> 針はちょうど六時半を指していた。;;;<0013> Les aiguilles indiquaient très exactement six heures et demie.
<0014> 窓の外は赤い夕暮れ。;;;<0014> La fenêtre donnait sur le crépuscule cramoisi.
<0015> どうやら、丸一日近く眠り続けていたようだった。;;;<0015> Apparemment, j'avais passé toute la journée à dormir.
<0016> \{聖}「調子はどうだ」;;;<0016> Tu te sens comment ?
<0017> 身を寄せながら、聖が俺の体を気遣う。;;;<0017> Hijiri se pencha vers moi, visiblement préoccupée par mon état.
<0018> \{\m{A}}「…悪くはない」;;;<0018> ... Pas trop mal.
<0019> そう答えて、ベットに腰掛ける。;;;<0019> répondis-je en m'asseyant au bord du lit.
<0020> \{聖}「ふむ…」;;;<0020> Hmm...
<0021> \{聖}「傷は？  痛んだりしないか？」;;;<0021> Et tes blessures ? Elles ne te font plus mal ?
<0022> \{\m{A}}「傷？」;;;<0022> Mes 'blessures' ?
<0023> \{聖}「なんだ、気づいてないのか…」;;;<0023> Tiens, tu n'as pas remarqué...?
<0024> ため息混じりに呟き、そっと俺の首筋に手を伸ばしてきた。;;;<0024> marmonna-t-elle en soupirant, avant de passer une main sur ma nuque.
<0025> \{聖}「しばらくは、痕が残るかもしれないな」;;;<0025> Les traces vont mettre un peu de temps à partir.
<0026> 細い指先が、俺の首筋を撫でた。;;;<0026> Ses doigts fins me caressaient le cou.
<0027> \{聖}「鏡、見るか？」;;;<0027> Tu veux un miroir pour mieux voir ?
<0028> \{\m{A}}「ああ」;;;<0028> Ouais.
<0029> \{聖}「見かけは派手だが、傷そのものは大したことはない」;;;<0029> Ta blessure n'est pas aussi grave qu'il n'y paraît.
<0030> 柔らかく微笑みながら、机の上に置いてあった小さな鏡を俺の前に据える。;;;<0030> Tout en m'adressant un sourire compatissant, elle plaça un petit miroir sur le bureau devant moi.
<0031> 覗いてみる。;;;<0031> Je m'y regardai.
<0032> 首筋には、指の形をした蒼い痣と、赤黒く変色した幾つかの爪痕が残っていた。;;;<0032> Derrière mon cou se trouvaient des marques bleutées en forme de doigts et quelques sillons rougeoyants creusés par des ongles.
<0033> しかし、そこに感情は生まれなかった。;;;<0033> Mais cela ne me fit rien sentir.
<0034> 拍子抜けするほど、落ち着いている自分。;;;<0034> Je restai tellement calme que c'en était presque déconcertant.
<0035> ただ、思考の整理がついていないだけだろうか…。;;;<0035> Peut-être que c'était encore trop le désordre dans mon esprit pour cela.
<0036> \{\m{A}}「…佳乃は？」;;;<0036> ... Et Kano ?
<0037> \{聖}「部屋にいるよ」;;;<0037> Elle est dans sa chambre.
<0038> \{聖}「よく眠っている。もうすぐ起きるだろう」;;;<0038> Elle dort à poings fermés. Je pense qu'elle va bientôt se réveiller.
<0039> \{\m{A}}「そうか…」;;;<0039> Je vois...
<0040> \{聖}「………」;;;<0040> .........
<0041> \{\m{A}}「………」;;;<0041> .........
<0042> 重い沈黙を破ったのは、聖の方だった。;;;<0042> Ce fut Hijiri qui brisa ce silence pesant :
<0043> \{聖}「何があった？」;;;<0043> Que s'est-il passé ?
<0044> \{\m{A}}「………」;;;<0044> .........
<0045> \{聖}「…言いたくない、か？」;;;<0045> ... Tu ne veux pas en parler ?
<0046> \{\m{A}}「いや…」;;;<0046> Nan...
<0047> \{聖}「そうか。なら…」;;;<0047> Je vois. Dans ce cas...
<0048> \{\m{A}}「わからないんだよ」;;;<0048> C'est que je n'en sais rien.
<0049> \{聖}「え…」;;;<0049> Hein...?
<0050> \{\m{A}}「まだ、俺は何も知らないからな…」;;;<0050> Je ne sais toujours rien...
<0051> そうだ。;;;<0051> C'était ça :
<0052> 俺はまだ、何も知らずにいる。;;;<0052> Je ne savais rien du tout.
<0053> 知るべきことなのかどうかさえ、わからずにいる。;;;<0053> Je ne savais même pas si je \bdevais\u le savoir.
<0054> 窓の外に目を移す。;;;<0054> Je jetai un coup d'œil par la fenêtre.
<0055> 庭に植えられた木立の隙間から、小さな空が見えた。;;;<0055> On pouvait distinguer le ciel entre les arbres qui poussaient dans le jardin.
<0056> 夏の夕暮れ。夏の空。;;;<0056> Un crépuscule d'été. Un ciel d'été.
<0057> そして日が暮れて、また夜がくる。;;;<0057> Ensuite, le soleil achèverait de se coucher et laisserait place à la nuit.
<0058> ゆっくりと、しかし確実に昨夜の記憶が甦ってくる。;;;<0058> Les souvenirs de la nuit dernière me revenaient, petit à petit, indistinctement.
<0059> あれは、夢じゃない。現実だ。;;;<0059> Ce n'était pas un rêve. C'était la réalité.
<0060> 爪痕を撫でてみる。;;;<0060> Je touchai les griffures.
<0061> 皮膚とは微妙に違う異質な感触と共に、微かな痛みが走った。;;;<0061> À chaque fois que je touchais la zone où la peau différait subtilement du reste, une légère douleur me piquait.
<0062> 誰の痛み？;;;<0062> À qui appartenait cette douleur ?
<0063> 佳乃の？;;;<0063> À Kano ?
<0064> それとも…。;;;<0064> Ou bien...
<0065> \{聖}「…彼女に逢ったのか？」;;;<0065> ... Tu l'as rencontrée ?
<0066> 聖はそう言った。;;;<0066> me demanda Hijiri.
<0067> \{\m{A}}「ああ」;;;<0067> Ouais.
<0068> 俺は答えた。;;;<0068> répondis-je.
<0069> \{聖}「…そうか」;;;<0069> ... Je vois.
<0070> \{聖}「その傷は、彼女か？」;;;<0070> Elles sont d'elle, ces blessures ?
<0071> \{\m{A}}「みたいだな」;;;<0071> On dirait bien.
<0072> \{聖}「ふむ…」;;;<0072> Hmm...
