<0000> ８月  ３日(木);;;<0000> 03/08 (jeu.)
<0001> 翌日の午後が過ぎても、遠野はまだ帰ってこなかった。;;;<0001> Nous étions déjà midi passé le lendemain, et Tohno n'était toujours pas revenue.
<0002> セミたちの鳴き声だけが響く、穏やかな夏の空気。;;;<0002> L'atmosphère tranquille de l'été n'était troublée que par les échos lointains du chant des cigales.
<0003> だけど、その真ん中に、ひと一人分の隙間が空いていた。;;;<0003> Mais il restait encore de la place pour une personne au milieu de cette scène.
<0004> \{みちる}「…んに…きのう、ちゃんとおねがいしたのに…」;;;<0004> ... Hmnni... Alors qu'hier j'ai fait un vœu...
<0005> ストローを手にしたまま、みちるは目に涙をためていた。;;;<0005> Sa paille en main, Michiru était au bord des larmes.
<0006> 今日はまだ、シャボン玉をふくらまそうともしていない。;;;<0006> Encore une fois, elle n'avait pas essayé de souffler des bulles de la journée.
<0007> いま持っているストローも、１０分ほど前に俺が持たせてやって、そのまま石鹸水に浸されてさえいない。;;;<0007> Elle n'avait même pas trempé la paille dans l'eau savonneuse et, il y avait tout juste dix minutes, c'était encore moi qui la tenais.
<0008> \{\m{A}}「…どうしたんだろうな、あいつ」;;;<0008> ... Je me demande ce qui lui est arrivé.
<0009> \{みちる}「…んに…」;;;<0009> ... Hmnni...
<0010> \{みちる}「…みちる…美凪にきらわれちゃったのかな…」;;;<0010> ... Peut-être que j'ai fait quelque chose de mal... et que maintenant, elle me déteste...
<0011> \{\m{A}}「馬鹿。そんなわけないだろ」;;;<0011> Idiote, comme si c'était possible.
<0012> みちるの頭に、ぽんっと手を乗せる。;;;<0012> Je posai une main sur sa tête.
<0013> \{みちる}「…でも…美凪こないし…」;;;<0013> ... Mais... Elle ne vient pas...
<0014> \{\m{A}}「部活動が忙しいんだろ、きっと」;;;<0014> À tous les coups, elle est simplement prise par son club.
<0015> \{みちる}「…ぶかつどーは夜だけだもん」;;;<0015> ... Mais son club n'est actif qu'en soirée.
<0016> \{\m{A}}「なら、本当に夏風邪をひいてるのかもしれないぞ」;;;<0016> Dans ce cas, c'est qu'elle a vraiment attrapé un rhume d'été.
<0017> \{みちる}「…早くなおって元気になるように、おねがいしたもん」;;;<0017> ... Mais j'ai fait un vœu pour qu'elle aille se soigne vite.
<0018> \{\m{A}}「…そっか。そうだったな」;;;<0018> ... C'est vrai. T'as fait ça.
<0019> \{みちる}「…うん…」;;;<0019> ... Oui...
<0020> \{\m{A}}「………」;;;<0020> .........
<0021> \{みちる}「………」;;;<0021> .........
<0022> \{\m{A}}「…じゃあ、行ってみるか」;;;<0022> ... Bon, ben, on y va ?
<0023> \{みちる}「んに…？」;;;<0023> Hmnni ?
<0024> \{\m{A}}「来ないなら、会いに行けばいいんだよ。遠野の家までな」;;;<0024> Si elle ne vient pas, c'est nous qui irons la voir, chez elle.
<0025> \{みちる}「…美凪の…おうち？」;;;<0025> ... Chez... Minagi ?
<0026> \{\m{A}}「ああ」;;;<0026> Ouais.
<0027> \{みちる}「…おうち…」;;;<0027> ... Chez elle...
<0028> \{\m{A}}「…どうした？」;;;<0028> ... Qu'y a-t-il ?
<0029> \{みちる}「…んに…」;;;<0029> ... Hmnni...
<0030> \{みちる}「…おうちには…いきたくない」;;;<0030> ... Je ne veux pas... aller chez elle.
<0031> \{\m{A}}「なんで」;;;<0031> Pourquoi ?
<0032> \{みちる}「…えっとね…わかんない」;;;<0032> ... Ben en fait... Je sais pas.
<0033> \{みちる}「…美凪って…ずーっと、おうちの場所だけはおしえてくれなかったから…」;;;<0033> ... C'est que... Minagi ne m'a jamais dit où elle habitait...
<0034> \{\m{A}}「場所、知らないのか？」;;;<0034> Tu sais pas où c'est ?
<0035> \{みちる}「…うん…」;;;<0035> ... Non...
<0036> \{\m{A}}「………」;;;<0036> .........
<0037> 一瞬、あの夜に聞いた声が脳裏を過ぎった。;;;<0037> L'espace d'un instant, ce que j'avais entendu cette nuit-là me revint en mémoire :
<0038> 『みちる』と、遠野のことを呼んだ母親の声だった。;;;<0038> La voix de la mère de Tohno, qui avait appelé sa fille 'Michiru'.
<0039> もし…と俺は思う。;;;<0039> Peut-être, pensai-je...
<0040> もし、その名が、今ここにいる少女と関係があるものならば…。;;;<0040> Peut-être ce nom avait-il un rapport avec la fille qui se trouvait devant moi...
<0041> \{みちる}「…きっとね…おしえられないんだよ」;;;<0041> ... Je suis sûre... qu'elle ne peut pas me le dire.
<0042> \{\m{A}}「どうして」;;;<0042> Pourquoi ça ?
<0043> \{みちる}「…わかんない」;;;<0043> ... Je sais pas.
<0044> \{みちる}「…みちるも、それだけはきかないようにしてるし…」;;;<0044> ... Mais je voulais pas lui demander...
<0045> \{みちる}「それに…」;;;<0045> Et puis...
<0046> \{\m{A}}「それに？」;;;<0046> Et puis ?
<0047> \{みちる}「…ううん…なんでもない」;;;<0047> ... Non... Rien.
