<0000> \　再 出 発;;;<0000> \ Nouveau départ
<0001> 翌朝。;;;<0001> Le lendemain matin.
<0002> いつもの登校風景の中に俺たちはいた。;;;<0002> Nous prîmes la bonne vieille route de l'école.
<0003> けど、それも今日が最後となる。;;;<0003> Sauf que cette fois serait la dernière.
<0004> \{\m{A}}「な、観鈴」;;;<0004> Hé, Misuzu.
<0005> \{\m{A}}「そろそろ家を出ようと思うんだ」;;;<0005> Je me disais qu'il était temps que je parte de chez toi.
<0006> 俺は切り出した。;;;<0006> Je pris la parole.
<0007> \{観鈴}「え…？」;;;<0007> Hein...?
<0008> \{観鈴}「町、出るの？」;;;<0008> Tu quittes le village ?
<0009> \{\m{A}}「ああ」;;;<0009> Ouais.
<0010> \{\m{A}}「そもそも、長居し過ぎだ。一カ所に腰を落ち着かせるのは好きじゃないんだ」;;;<0010> De toute façon, j'ai abusé de votre hospitalité. Je n'aime pas poser mes valises trop longtemps au même endroit.
<0011> \{観鈴}「それは慣れてないからだと思うな。ずっといたらわかるよ。ここ、すごくいい町」;;;<0011> Je pense que c'est juste que tu ne t'y es pas encore habitué. Tu t'en rendras compte en y passant plus de temps. Il est super, ce village.
<0012> \{\m{A}}「ああ。おまえみたいな呑気な奴にはぴったりの町だな」;;;<0012> Ouais. Ce village est parfait pour les types insouciants comme toi.
<0013> \{観鈴}「\m{A}さんには物足りない？」;;;<0013> \m{A}-san, il ne te suffit pas ?
<0014> \{\m{A}}「そうだな」;;;<0014> On peut dire ça.
<0015> \{観鈴}「\m{A}さん、いろんなところ旅してきて、いろんなこと経験してきてるんだろうし…物足りないかぁ」;;;<0015> \m{A}-san, tu as voyagé à plein d'endroits différents, tu as vécu plein de choses différentes... et lui, il ne te suffit pas...
<0016> \{観鈴}「うーん…」;;;<0016> Hmm...
<0017> \{観鈴}「ご飯とかだいじょうぶかな」;;;<0017> Ça ira pour manger et tout ?
<0018> \{\m{A}}「大丈夫だ」;;;<0018> Ne t'inquiète pas.
<0019> \{\m{A}}「この町でなかったら、ちゃんと稼ぐ自信はある」;;;<0019> Tant que ce n'est pas ce village, j'ai confiance. Je saurai gagner des sous.
<0020> \{観鈴}「そんなにこの町、合わなかったのかな…」;;;<0020> Le village ne te convient vraiment pas...?
<0021> \{\m{A}}「いや、楽しいこともいろいろとあったよ」;;;<0021> Si, je me suis beaucoup amusé.
<0022> \{観鈴}「ほんと？」;;;<0022> Pour de vrai ?
<0023> \{\m{A}}「ああ。でもな、楽しいだけではダメなんだ」;;;<0023> Ouais. Mais, tu sais, on ne peut pas passer sa vie à s'amuser.
<0024> \{\m{A}}「ちゃんと稼げないとな」;;;<0024> Il faut parfois être sérieux et gagner de l'argent.
<0025> \{観鈴}「そ…」;;;<0025> Ah bon...
<0026> \{\m{A}}「それに、俺には別の目的もあるしな」;;;<0026> Et en plus, j'ai aussi un objectif.
<0027> \{\m{A}}「一カ所に留まっていたら、意味がないんだ」;;;<0027> Ce serait absurde que je m'arrête pour m'installer quelque part.
<0028> \{観鈴}「じゃ…仕方ないね」;;;<0028> Ben... pas le choix, alors.
<0029> ようやく納得したようだった。;;;<0029> Elle avait fini par s'y résoudre.
<0030> \{観鈴}「次の町についたら場所、教えてね」;;;<0030> Quand tu auras trouvé ton prochain village, dis-moi où il est.
<0031> \{観鈴}「わたし、遊びにいく」;;;<0031> Je viendrai jouer.
<0032> \{観鈴}「トランプとか、ぬいぐるみとか持って、遊びにいく」;;;<0032> Je pourrai prendre des cartes ou des peluches pour jouer avec.
<0033> \{観鈴}「その家のひと、わたしのことも気に入ってくれるといいな」;;;<0033> J'espère que les gens qui t'accueilleront m'apprécieront aussi.
<0034> \{観鈴}「にはは」;;;<0034> Nihaha.
<0035> \{\m{A}}「そうだな」;;;<0035> En effet.
<0036> もう人の家には下宿しない…;;;<0036> Je ne dormirai plus chez l'habitant...
<0037> そうしたいものだが。;;;<0037> Bien que j'en eusse envie.
<0038> そして、午後。;;;<0038> Et enfin, l'après-midi.
<0039> 少ない手荷物を持って、俺はまたこの場所に立っていた。;;;<0039> Mes maigres bagages en mains, je revins à cet endroit.
<0040> 見送るひともなく、旅の再開はひとりきりだった。;;;<0040> Je repris mon voyage, seul, sans personne pour me saluer.
<0041> 本当はいつもこうだったはずだ。;;;<0041> Ce devrait être la norme.
<0042> …つんつん…;;;<0042> ... \bTouche touche\u...
<0043> つんつん…;;;<0043>  \bTouche touche\u...
<0044> \{\m{A}}「ん？」;;;<0044> Hmm ?
<0045> すぐ隣に観鈴がいた。;;;<0045> Misuzu s'était glissée à côté de moi.
<0046> \{\m{A}}「おまえ、いつの間に…」;;;<0046> Quand est-ce que...
<0047> \{観鈴}「間に合ってよかった」;;;<0047> Je suis bien contente d'être arrivée dans les temps.
<0048> \{\m{A}}「どうした」;;;<0048> Qu'y a-t-il ?
<0049> 目覚める。;;;<0049> Je me réveillai.
<0050> 背中が痛い。;;;<0050> Mon dos me faisait mal.
<0051> 少しの間、忘れていたような痛み。;;;<0051> D'une douleur que j'avais temporairement oubliée.
<0052> 上体を起こし、ベンチに座り直す。;;;<0052> Je me redressai, puis ajustai ma posture, maintenant assis sur le banc.
<0053> 早朝だというのに、もうこの暑さ…;;;<0053> Le matin venait à peine de commencer, mais il faisait déjà si chaud...
<0054> この町にきて、何日目になるだろうか。;;;<0054> Combien de jours s'étaient écoulés depuis que j'étais arrivé dans ce village ?
<0055> 路銀が底を尽き、途中下車した町。;;;<0055> Dans ce village dans lequel j'avais dû m'arrêter parce que je n'avais plus de quoi payer le transport ?
<0056> けど、いつだって、出られたはずだった。;;;<0056> Mais j'aurais dû pouvoir m'en aller n'importe quand.
<0057> 俺には翼はなかったけど、太い二本の足ならある。;;;<0057> Je n'avais peut-être pas d'ailes, mais j'avais deux grosses jambes.
