<0000> ［  山  路  ］／柳也;;;<0000> ［ Chemin de montagne ］/ Ryuuya
<0001> それから数日の間、山中を進んだ。;;;<0001> Nous marchâmes des jours durant dans les collines.
<0002> 追っ手の気配はまったくなかった。;;;<0002> Et ce, sans aucun signe de poursuivants.
<0003> 神奈は沢に落ちて溺れ死んだと思ってくれていればいいが、さすがにそこまで楽観はできない。;;;<0003> Idéalement, ils auraient été convaincus que Kanna était bel et bien tombée à l'eau et qu'elle s'était noyée, mais je ne pouvais pas me permettre d'être trop optimiste.
<0004> 亡骸（なきがら）が見つからない以上、執拗に探し続けるはずだ。;;;<0004> Ils risquaient de ne pas abandonner leurs recherches tant qu'ils n'auraient pas trouvé de dépouille.
<0005> あの兵士が本隊に帰りつき、俺たちのことを報告するとも考えられる。;;;<0005> Il était aussi en outre possible que \bce\u soldat eût regagné son unité et qu'il leur eût fait rapport sur notre situation.
<0006> 検問のことを考えると、街道を行くわけにはいかなかった。;;;<0006> Compte tenu des contrôles, il était impossible d'emprunter la route principale.
<0007> たとえ追っ手はなくても、敵は別にあった。;;;<0007> Poursuivant mis à part, nous devions faire face à un autre adversaire :
<0008> 盛夏だ。;;;<0008> La mi-été.
<0009> 辺り一面に蝉の合唱が響きわたっている。;;;<0009> Les cœurs des cigales se faisaient entendre venant de toutes les directions.
<0010> あたりまえだが、暑い。;;;<0010> Évidemment, il faisait chaud.
<0011> 風はそよとも吹かず、真上にある太陽は地表をこがす。;;;<0011> Il n'y avait pas le moindre vent, et le soleil, parfaitement à notre verticale, semblait prêt à carboniser le sol.
<0012> 木々の色にみずみずしさを与える陽光も、今は憎らしいかぎりだ。;;;<0012> Peu importe que le soleil donnât aux arbres leur couleur éclatante. Actuellement, je le haïssais.
<0013> \{柳也}「暑いな…」;;;<0013> Fait chaud...
<0014> \{裏葉}「柳也さま、しばしお待ちいただけますか」;;;<0014> Ryuuya-sama, pourriez-vous patienter un court instant ?
<0015> うしろから裏葉が呼びかけてきた。;;;<0015> Uraha m'interpella de derrière.
<0016> 振り向くと、すこし間が開いている。;;;<0016> Je me retournai, et vis que l'écart entre nous s'était agrandi.
<0017> \{柳也}「あ、すまない」;;;<0017> Ah, pardon.
<0018> 二人のそばに近寄ると、神奈の顔色が悪かった。;;;<0018> En m'approchant d'elles, je remarquai que Kanna n'avait pas bonne mine.
<0019> 頬といい額といい、汗が滝のように出ている。;;;<0019> De la sueur coulait à flots sur ses joues comme son front.
<0020> \{柳也}「裏葉、水はあるか？」;;;<0020> Uraha, tu as de l'eau ?
<0021> 裏葉は背から荷を降ろし、竹筒を振って中身をたしかめた。;;;<0021> Uraha posa par terre l'un des bagages qu'elle portait sur son dos, puis secoua un récipient en bambou pour s'assurer de son contenu.
<0022> \{裏葉}「こちらにすこしございますが、あと一本は空のようです」;;;<0022> Il nous en reste encore un peu dans celui-ci. Celui-là est vide.
<0023> \{柳也}「悪いが、汲んで来てくれないか？  ここを下ればすぐに沢があるはずだ」;;;<0023> Désolé, mais tu pourrais aller chercher de l'eau ? Il y a un cours d'eau un peu plus bas.
<0024> \{裏葉}「かしこまりました」;;;<0024> Très bien.
<0025> 俺に水の入った方の竹筒を渡すと、裏葉は沢筋に下りていった。;;;<0025> Elle me remit le récipient qui n'était pas vide avant de s'engager en direction de cours d'eau.
<0026> \{柳也}「神奈、大丈夫か？」;;;<0026> Kanna, ça va ?
