<0000> ７月１６日(日)／？;;;<0000> 16/07 (dim.)/?
<0001> ………。;;;<0001> ..........
<0002> ……。;;;<0002> .......
<0003> …。;;;<0003> ....
<0004> 目ざめは…まぶしい。;;;<0004> Je me réveille... et suis ébloui.
<0005> ひかりの中にいた。;;;<0005> Je baigne dans la lumière.
<0006> 見上げれば…そら;;;<0006> Je lève les yeux... Le ciel.
<0007> 真っ白にかがやくそら。;;;<0007> Un ciel d'un blanc éclatant.
<0008> そこにはまだいけない…;;;<0008> Je ne peux pas encore y aller...
<0009> じめん…;;;<0009> Le sol...
<0010> あつい…;;;<0010> Quelle chaleur...
<0011> やけるように…;;;<0011> J'ai l'impresssion de brûler...
<0012> どこにもまだいけない…;;;<0012> Je ne peux encore aller nulle part...
<0013> なら、もどらなければ…;;;<0013> Alors c'est que je dois rentrer...
<0014> だが、どこへ…？;;;<0014> Mais où...?
<0015> あつい…;;;<0015> Il fait si chaud...
<0016> じめんがゆらぐ…;;;<0016> Le sol semble osciller...
<0017> まだなれていないんだ…;;;<0017> Je n'y suis pas encore habitué...
<0018> なにもかもに。;;;<0018> Comme tout le reste.
<0019> ぱたぱたぱた…;;;<0019> \bTa, ta, ta\u...
<0020> 音がする。;;;<0020> Un bruit.
<0021> なにかが近づいてくる音だ。;;;<0021> Quelque chose s'approche.
<0022> 逃げなければ。;;;<0022> Je dois m'enfuir.
<0023> だけど、逃げずにいた。;;;<0023> Mais je ne m'enfuis pas.
<0024> その音が、なつかしいような気がして。;;;<0024> Ce bruit, je l'ai déjà entendu.
<0025> \{声}「えいっ」;;;<0025> Je t'ai eu !
<0026> ぴと。;;;<0026> \bPouic\u.
<0027> 背中に、温かなものがさわった。;;;<0027> Quelque chose de chaud toucha mon dos.
<0028> \{声}「触ったっ」;;;<0028> Je l'ai touché !
<0029> \{声}「にははっ」;;;<0029> Nihaha !
<0030> \{声}「よしよし」;;;<0030> Là, là.
<0031> ごしごし。;;;<0031> \bFrotte frotte\u.
<0032> 背中をこすられる。;;;<0032> On me gratte le dos.
<0033> 見上げても、まぶしくてよく見えない。;;;<0033> J'essaie de lever les yeux, mais je suis aveuglé par la lumière.
<0034> ただ、声だけが聞こえる。;;;<0034> Tout ce que je pouvais entendre, c'était une voix.
<0035> \{声}「かわいいかわいい」;;;<0035> Il est si mignon...
<0036> ごしごし。;;;<0036> \bFrotte frotte\u.
<0037> 気持ちがいい。;;;<0037> C'est agréable.
<0038> いつまでも、そうしていてほしい。;;;<0038> Je veux bien rester ainsi jusqu'à la nuit des temps.
<0039> \{声}「あ…」;;;<0039> Ah...
<0040> 背中の温かいものが、はなれた。;;;<0040> Ce quelque chose de chaud quitta mon dos.
<0041> \{声}「遅刻する…」;;;<0041> Je vais être en retard...
<0042> \{声}「でも、この子、逃げないし…ずっと触っていたいな…」;;;<0042> Mais celui-ci ne s'enfuit pas... J'aimerais bien continuer à le toucher...
<0043> \{声}「どうしよ…」;;;<0043> Que faire...?
<0044> \{声}「ね」;;;<0044> Dis.
<0045> \{声}「どこからきたの？」;;;<0045> D'où tu viens ?
<0046> なにか言ってる。;;;<0046> Elle disait quelque chose.
<0047> ドコカラキタノ？;;;<0047> D'OÙ-TU-VIENS ?
<0048> …よくわからない。;;;<0048> ... Je ne la comprends pas.
<0049> \{声}「帰るところある？」;;;<0049> Tu as un endroit où rentrer ?
<0050> …これもよくわからない。;;;<0050> ... Ça non plus.
<0051> \{声}「お母さんは？」;;;<0051> Elle est où, ta maman ?
<0052> オカアサン？;;;<0052> MA-MAN ?
<0053> これなら知っている。;;;<0053> Ça, je connais.
<0054> お母さん。;;;<0054> Maman.
<0055> あたたかくて、いいにおいがするもの。;;;<0055> C'est quelque chose de chaud, quelque chose qui sent bon.
<0056> いろいろなことを教えてくれるもの。;;;<0056> Quelque chose qui m'a tout appris.
<0057> いつでもそばにいてくれるもの。;;;<0057> Quelque chose qui est toujours à mes côtés.
<0058> あれ？;;;<0058> Tiens ?
<0059> お母さんがいない。;;;<0059> Ma maman n'est pas là.
<0060> なぜだろう？;;;<0060> Comment cela se fait-il ?
<0061> よくわからない。;;;<0061> Je n'en sais rien.
<0062> \{声}「うーん、どこかから落っこちたのかな」;;;<0062> Hmm... Peut-être qu'il est tombé.
<0063> \{声}「まぶしい…」;;;<0063> Je suis éblouie...
<0064> ………。;;;<0064> ..........
<0065> いっしょに、空を見る。;;;<0065> Nous regardâmes tous les deux le ciel.
<0066> まぶしい。;;;<0066> Il était aveuglant.
<0067> 長いかざり羽根が、風にゆれてきらきらしている。;;;<0067> Elle était parée d'un long plumage qui ondulait et brillait au vent.
<0068> 思い出した。;;;<0068> Quelque chose me revint :
<0069> これは、女の子だ。;;;<0069> Ceci est une fille.
<0070> かざり羽根の長いのが女の子で、短いのが男の子。;;;<0070> Ceux au long plumage sont des filles. Ceux au plumage court sont des garçons.
