<0000> ７月１８日(火)／そら;;;<0000> 18/07 (mar.)/Sora
<0001> \{みすず}「おはよう、そら」;;;<0001> Salut, Sora.
<0002> \{みすず}「よく眠れた？」;;;<0002> Tu as bien dormi ?
<0003> \{みすず}「わたしが寝てるときって、ずっとここにいるのかな」;;;<0003> Tu es resté là tout le temps pendant que je dormais ?
<0004> \{みすず}「それともお出かけしてるのかな」;;;<0004> Ou bien tu es parti faire un tour ?
<0005> ひょい。;;;<0005> \bHop\u.
<0006> 肩にのせられる。;;;<0006> Elle me plaça sur son épaule.
<0007> \{みすず}「用意しよーっと」;;;<0007> Allons nous préparer.
<0008> \{みすず}「あーあ、遅刻しちゃうー」;;;<0008> Oh-oh, je vais être en retard—.
<0009> \{みすず}「ウチはお母さんが、ネボスケさんだから、自分で朝の支度はしないといけないんだよね」;;;<0009> Ma mère est une lève-tard, alors le matin, je dois tout préparer seule :
<0010> \{みすず}「朝ごはん食べて、お弁当作って、色々大変」;;;<0010> Faire le petit-déjeuner, préparer mon bentō... Ça en fait du boulot.
<0011> \{みすず}「明日からはもっと早く起きよーっと」;;;<0011> À partir de demain, je me lèverai plus tôt.
<0012> \{みすず}「おーっ」;;;<0012> Ooh !
<0013> ぱたぱたぱた。;;;<0013> \Ta ta ta\u.
<0014> 明るくなると、彼女は元気になる。;;;<0014> La lumière lui donne de l'énergie.
<0015> ぼくと同じだから、うれしい。;;;<0015> Tout comme moi. Ça me fait plaisir.
<0016> \{みすず}「は…」;;;<0016> Ha...
<0017> \{みすず}「ひとけないね…」;;;<0017> Il n'y a personne...
<0018> \{みすず}「たぶん、遅刻だよね」;;;<0018> On dirait que je suis en retard.
<0019> \{みすず}「授業中に入ってゆくと、気まずいしなぁ…」;;;<0019> Ça ferait bizarre que j'entre en plein milieu du cours...
<0020> \{みすず}「どうしよ…」;;;<0020> Que faire...?
<0021> \{みすず}「とりあえず、ジュース飲んで休もうか」;;;<0021> Pour l'instant, allons prendre une pause en buvant du jus de fruit.
