<0000> ７月１９日(水)／そら;;;<0000> 19/07 (mer.)/Sora
<0001> \{みすず}「おはよう、そら」;;;<0001> Salut, Sora.
<0002> 彼女は笑顔だった。;;;<0002> La fille souriait.
<0003> うれしそうだったので、ぼくもうれしい。;;;<0003> La voir aussi joyeuse me rendait joyeux à mon tour.
<0004> 『おはよう』の意味はわからないけど、きっと言うだけでうれしいんだろう。;;;<0004> Même sans comprendre le sens de 'salut', je sentais que le simple fait de le dire rendait les gens heureux.
<0005> \{みすず}「今日も元気に過ごそうねー」;;;<0005> Soyons en forme aujourd'hui encore—.
<0006> 肩に乗せてもらう。;;;<0006> Elle me fit monter sur son épaule.
<0007> \{みすず}「今日は終業式だったね」;;;<0007> Il y a la cérémonie de clôture aujourd'hui.
<0008> \{みすず}「明日から夏休みなんだねー」;;;<0008> Les vacances d'été commencent demain—.
<0009> \{みすず}「でも、今年はだいじょうぶだよ」;;;<0009> Mais cette année, tout ira bien.
<0010> \{みすず}「このひと、いるし」;;;<0010> Puisqu'\bil\u est là.
<0011> しゃがみこむ。;;;<0011> Elle s'accroupit.
<0012> すぐ下にあの男が寝ころがっていた。;;;<0012> L'homme était allongé juste en dessous.
<0013> 目を閉じていても、目つきが悪かった。;;;<0013> Même avec les yeux fermés, son regard était mauvais.
<0014> \{みすず}「だから、わくわくする」;;;<0014> Et du coup, je suis impatiente.
<0015> \{みすず}「できるだけ、長くいてくれたらいいな」;;;<0015> J'aimerais qu'il reste le plus longtemps possible.
<0016> \{みすず}「朝ご飯作ろーっと」;;;<0016> Allons préparer le petit-déjeuner.
<0017> 立ち上がる。;;;<0017> Elle se releva.
<0018> やっぱり彼女はうれしそうだ。;;;<0018> Elle était sincèrement joyeuse.
<0019> \{みすず}「今朝はなににしようかなー」;;;<0019> Qu'allons-nous manger ce matin—...
<0020> \{みすず}「ご飯余ってないし…パンにしよーっと」;;;<0020> Il n'y a plus de riz... alors ce sera du pain.
<0021> \{みすず}「それと、目玉焼きかな…」;;;<0021> Et... va pour des œufs sur le plat...?
<0022> がちゃり。;;;<0022> \bClic\u.
<0023> \{みすず}「ベーコン、ある」;;;<0023> On a du bacon.
<0024> \{みすず}「ベーコンエッグにしよっと」;;;<0024> Alors va pour des œufs au bacon.
<0025> \{みすず}「解凍、解凍…」;;;<0025> Décongeler, décongeler...
<0026> ぶぅ～ん…ちん！;;;<0026> \bBzz~\u... \bDing\u !
<0027> \{みすず}「卵を片手で割りますよ～」;;;<0027> Je vais casser l'œuf avec une seule main~.
<0028> かちゃん！;;;<0028> \Crac\u !
<0029> \{みすず}「わ、失敗」;;;<0029> Wah, j'ai raté.
<0030> \{みすず}「成功確率４割なの」;;;<0030> Mon taux de succès est de quarante pour cent.
<0031> \{みすず}「でも、４割バッターっていえばすごい選手だし、観鈴ちんもすごい」;;;<0031> Mais un frappeur qui réussit quarante pour cent de ses frappes est un excellent batteur. Misuzu-chin est géniale.
<0032> \{みすず}「さて、神尾選手バッターボックスに入ります」;;;<0032> C'est au tour de Kamio d'entrer dans la boîte du frappeur.
<0033> \{みすず}「ふたつめの卵はどうでしょう」;;;<0033> Comment se passera la deuxième balle ?
<0034> かちゃん！;;;<0034> \bCrac\u !
<0035> \{みすず}「わ、また失敗」;;;<0035> Wah, j'ai encore raté.
<0036> \{みすず}「４割切った…」;;;<0036> Je suis passée en dessous de quarante pourcent.
<0037> \{みすず}「でも、まだまだすごいよね」;;;<0037> Mais ça reste super, hein.
<0038> \{みすず}「最近不調なだけ」;;;<0038> Je ne suis juste pas en forme ces derniers temps.
<0039> ジューーーッ！;;;<0039> \bShhhh\u !
<0040> \{みすず}「換気扇回さないと…」;;;<0040> Il va falloir allumer le ventilateur...
<0041> ミ、ミミ！;;;<0041> \bBzz\u, \bbzzzz\u !
<0042> \{みすず}「ん？」;;;<0042> Hmn ?
<0043> ミーーーーーーーーーーーーーーーーーーン！;;;<0043> \bBzzzzzzzzzzzzzzzzzzz !
<0044> \{みすず}「わーっ！」;;;<0044> Waah !!
<0045> ものすごい速さで、なにかが飛び回っている。;;;<0045> Quelque chose volait à toute vitesse.
<0046> セミだった。;;;<0046> C'était une cigale.
<0047> あの、食べるとにがいやつだ。;;;<0047> Les cigales, c'est amer.
<0048> \{みすず}「わわわわっ」;;;<0048> Wah-wah-wah-wah !
<0049> 彼女の肩が揺れる。;;;<0049> Les épaules de la fille tremblaient.
<0050> …ばっさばっさ。;;;<0050> ... \bFlap flap\u.
<0051> ぼくは台の上に飛び降りる。;;;<0051> Je sautai sur la table.
<0052> \{男}「うるさいぞ」;;;<0052> La ferme.
<0053> そこへ男が現れた。;;;<0053> L'homme nous avait rejoints.
<0054> \{みすず}「だって、またセミが換気扇からっ」;;;<0054> Mais il y a encore une cigale qui est entrée par la ventilation !
<0055> ミィィィーーーーンッ！;;;<0055> \bBzzzzzzzz\u !!
<0056> \{みすず}「お願いっ」;;;<0056> Je t'en supplie !
<0057> \{男}「………」;;;<0057> .........
<0058> 男はなんだか調子が悪そうだった。;;;<0058> L'homme ne paraissait pas en grande forme.
<0059> ミィーーーーンッ！;;;<0059> \bBzzzzzzz\u !
<0060> \{男}「くそ…」;;;<0060> Bon sang...
<0061> 男が手を伸ばす。;;;<0061> Il tendit le bras...
<0062> …むにゅ。;;;<0062> ... \bSplotch\u.
<0063> 彼女の鼻をつかんだ。;;;<0063> ... et saisit le nez de la fille.
<0064> ずるずる…;;;<0064> \bTraîne traîne\u...
<0065> そして、そのまま引きずっていった。;;;<0065> Puis il la tira par le nez.
<0066> …誰もいなくなった。;;;<0066> ... Je me retrouvais seul.
<0067> ミィーーーーーーーーン！;;;<0067> \bBzzzzzzzzzz\u !
<0068> セミだけが、うるさく鳴き続けていた。;;;<0068> La cigale était toujours aussi bruyante.
<0069> ………。;;;<0069> ..........
<0070> しばらく待っていると、彼女がひとりで戻ってきた。;;;<0070> Un petit moment plus tard, la fille revint, seule.
<0071> \{みすず}「がんばるっ」;;;<0071> Je peux le faire !
<0072> そして、手にした丸い板を振り回しはじめる。;;;<0072> Elle commença à agiter une sorte de planche ronde qu'elle avait dans les mains.
<0073> ガチャン！;;;<0073> \bBam\u !
