<0000> ７月３０日(日);;;<0000> 30/07 (dim.)
<0001> 俺は空の下にいた。;;;<0001> J'étais sous le ciel.
<0002> 観鈴が側にいた。;;;<0002> Misuzu était à mes côtés.
<0003> 俺のことを見ている。;;;<0003> Elle me regardait.
<0004> 涙がぼろぼろとこぼれている。;;;<0004> Des larmes coulaient à flot sur son visage.
<0005> 夏の陽射しに溶けていく。;;;<0005> Elles s'évaporaient face aux rayons du soleil d'été.
<0006> それなのに、体が動かない。;;;<0006> Mais son corps, lui, ne bougeait pas.
<0007> 観鈴が、あんなに泣いているというのに…;;;<0007> Alors qu'elle pleurait tant...
<0008> \{観鈴}「\m{A}さんっ」;;;<0008> \m{A}-san !
<0009> 観鈴の顔が目の前にあった。;;;<0009> Son visage était juste devant le mien.
<0010> 今にも泣き出しそうだった。;;;<0010> Elle paraissait pouvoir fondre en larmes d'un moment un l'autre.
<0011> \{\m{A}}「ん…」;;;<0011> Hmm...
<0012> \{観鈴}「よかった…もう起きないかと思った…」;;;<0012> Je suis rassurée... J'ai pensé que tu ne te réveillerais plus jamais...
<0013> 毛布がかけられていた。;;;<0013> On avait étendu une couverture sur moi.
<0014> 暑い。それをはぎ取る。;;;<0014> J'avais chaud. Je m'en défis.
<0015> もう日は高いらしい。;;;<0015> Le soleil était déjà bien haut.
<0016> 体を起こそうとして、顔が歪んだ。;;;<0016> Alors que j'essayai de me lever, mon visage se crispa.
<0017> 背中から痛みが沸き上がり、全身が痺れる。;;;<0017> La douleur accumulée au bas de mon dos rayonnait dans tout mon corps.
<0018> 俺の体はどうなっているのだろうか。;;;<0018> Que lui arrivait-il ?
<0019> \{観鈴}「どうしたの…？」;;;<0019> Quelque chose ne va pas...?
<0020> \{\m{A}}「べつにどうもしない」;;;<0020> Rien, n'y fais pas attention.
<0021> \{観鈴}「どうもしなくて、そんな顔にならないよ…」;;;<0021> Tu me dis en pas y faire attention, mais ton visage...
<0022> \{\m{A}}「もともとこんな顔なんだ」;;;<0022> Mon visage a toujours été comme ça.
<0023> \{観鈴}「………」;;;<0023> .........
<0024> これ以上ごまかしてると、泣きだしそうだった。;;;<0024> Si je continuais à faire semblant de rien, elle risquerait de se remettre à pleurer.
<0025> \{\m{A}}「はぁ…」;;;<0025> Haa...
<0026> 俺は壁にもたれて座る。;;;<0026> Je m'adossai au mur.
<0027> しばらく立ち上がれそうにもなかった。;;;<0027> Il me semblait que je ne serais pas capable de me mettre debout avant un bon moment.
<0028> \{\m{A}}「ベッドに戻れよ」;;;<0028> Retourne dans ton lit.
<0029> 俺はそう観鈴に言った。;;;<0029> dis-je à Misuzu.
<0030> \{観鈴}「ううん…」;;;<0030> Non...
<0031> \{\m{A}}「観鈴、ベッドに戻れ」;;;<0031> Misuzu, retourne dans ton lit.
<0032> \{観鈴}「\m{A}さん、放っとけないよ…」;;;<0032> \m{A}-san, je ne peux pas t'abandonner...
<0033> \{\m{A}}「俺は大丈夫だって。ちょっと寝れば治る」;;;<0033> Mais je vais bien. Ça partira au réveil.
<0034> \{観鈴}「わたしのベッド使っていいよ」;;;<0034> Tu peux utiliser mon lit.
<0035> \{\m{A}}「な、観鈴。あんまり俺を困らせるな」;;;<0035> Hé, Misuzu, tu m'embarrasses, là.
<0036> \{観鈴}「………」;;;<0036> .........
