<0000> ［  霊  山  ］／柳也;;;<0000> [Montagne sacrée] / Ryuuya
<0001> 月光が、降りそそいでいた。;;;<0001> La lune abreuvait la terre.
<0002> 名もない森の隅々まで、淡い光が満ちていた。;;;<0002> Sa pâle radiance s'engouffrait dans les moindres recoins d'une forêt sans nom.
<0003> 俺は思いだしていた。;;;<0003> Des souvenirs me revinrent en mémoire :
<0004> 蒸し暑い社殿の夜。;;;<0004> Des souvenirs d'une nuit étouffante au sanctuaire.
<0005> 神奈がつぶやいた言葉。;;;<0005> Les mots que Kanna m'avait murmurés :
<0006> 『逢いたい…』;;;<0006> Je veux la rencontrer...
<0007> すべてはあの夜からはじまった。;;;<0007> Tout avait commencé cette nuit-là.
<0008> あれからちょうど、一月が過ぎようとしていた。;;;<0008> Un mois s'était écoulé.
<0009> 霊峰高野山。;;;<0009> La montagne sacrée, Kouya.
<0010> 金剛峰寺のふところに、俺たちはいた。;;;<0010> Nous avions pénétré dans le Temple Kongō.
<0011> \{神奈}「寺などどこにもないではないか」;;;<0011> Où peut bien se trouver le temple ?
<0012> \{神奈}「どこまで行っても見たような森ばかりだ」;;;<0012> Peu importe où porte mon regard, je ne vois rien que de la forêt.
<0013> \{神奈}「景色がかわらず退屈だぞ」;;;<0013> Toujours le même paysage. C'est d'un ennui.
<0014> \{柳也}「…だまって歩け」;;;<0014> ... Tais-toi et marche.
<0015> 金剛峰寺とは、高野山にある幾百もの寺院をまとめて指す名だ。;;;<0015> Le 'Temple Kongō', c'était le terme sous lequel on désignait l'ensemble des centaines de temples bouddhistes présents sur le Mont Kouya.
<0016> 高野山そのものも、同じように金剛峰寺と呼びならわす。;;;<0016> De fait, le Mont Kouya lui-même est généralement appelé 'Temple Kongō'.
<0017> \{柳也}「もう高野の領内に入っているはずだ」;;;<0017> Je pense que l'on est déjà sur le territoire Kouya.
<0018> 警護の者がいても不思議はない。;;;<0018> Il ne serait pas étonnant de tomber sur des patrouilles.
<0019> \{神奈}「さっきから同じところを回っている気がするぞ」;;;<0019> J'ai l'impression que l'on tourne en rond depuis un bon moment.
<0020> \{柳也}「気のせいだ、だまって歩け」;;;<0020> C'est ton imagination. Tais-toi et marche.
<0021> \{神奈}「…むぅ」;;;<0021> Hmm...
<0022> さっきから同じ会話を何度もしている。;;;<0022> Voilà déjà un moment que nous réitérions sans cesse cet échange.
<0023> 俺も何かおかしいと思いはじめていた。;;;<0023> Je commençais moi-même à douter.
<0024> 山中で道に迷うのは、周りの景色に頼りすぎるためだ。;;;<0024> Quand on se perd dans les montagnes, c'est parce que l'on se fie trop au paysage environnant.
<0025> ここまで俺は、月を頼りに歩いてきた。;;;<0025> Cependant, jusqu'ici, c'était la lune qui avait guidé mes pas.
<0026> 方角を間違えるはずはないのだ。;;;<0026> Nous ne pouvions pas nous diriger dans la mauvaise direction.
<0027> だが、何かが微妙におかしい。;;;<0027> Seulement, quelque chose me dérangeait :
<0028> 夏の夜にはめずらしく、月は冴え渡っている。;;;<0028> Pour une nuit d'été, la lune était inhabituellement claire.
<0029> 満月にはほんの少し満たない月。;;;<0029> On aurait dit une pleine lune.
<0030> しんがりを歩いていた裏葉が、不意に立ちどまった。;;;<0030> Uraha, qui fermait la marche, s'arrêta brusquement.
<0031> \{柳也}「どうした、裏葉」;;;<0031> Qu'y a-t-il, uraha ?
<0032> \{裏葉}「柳也さま、これを」;;;<0032> Ryuuya-sama, regardez ça.
<0033> 見ると、太い杉の幹に麻縄が巻かれていた。;;;<0033> Je regardai, et vis qu'une corde de chanvre était enroulée autour du tronc épais d'un cèdre.
<0034> そこから等間隔に、白い紙が垂らされている。;;;<0034> Des feuilles de papier blanc y étaient suspendues à intervalles réguliers.
<0035> \{柳也}「注連縄（しめなわ）か」;;;<0035> Serait-ce un shimenawa ?*
<0036> \{裏葉}「結界が張られているようですわ」;;;<0036> On dirait qu'un kekkai a été établi.
<0037> \{神奈}「結界とは何だ？」;;;<0037> Qu'est-ce qu'un kekkai ?
<0038> \{裏葉}「不浄なものを入れぬための、仕切（しきり）のようなものでございます」;;;<0038> Il s'agit d'un système pour empêcher que les impuretés ne pénètrent, une sorte de cloison.
<0039> \{神奈}「不浄なものとは、どのようなものだ？」;;;<0039> Qu'entend-on par 'impure' ?
<0040> \{柳也}「鬼とか怨霊とか大食らいの翼人とかだな」;;;<0040> Les onis, les onryōs, les Êtres Ailés gloutons, \bet cetera\u...
<0041> \{神奈}「だれが大食らいかっ！」;;;<0041> Qui appelez-vous un 'glouton' ?!!
<0042> \{柳也}「おまえだなんて一言も言ってないぞ」;;;<0042> J'ai même pas dit que c'était toi.
<0043> \{裏葉}「おしずかに」;;;<0043> Silence.
<0044> 鋭い声でたしなめられ、あわてて口をつぐむ。;;;<0044> Réprimandé par sa voix cinglante, je me tus immédiatement.
<0045> 裏葉は身じろぎもせずに、行く手の闇を見つめている。;;;<0045> Parfaitement immobile, Uraha regardait attentivement les ténèbres devant nous.
<0046> 息さえも止めているようだった。;;;<0046> On aurait dit qu'elle avait cessé de respirer.
<0047> やがてするりと袖を持ち上げ、一方を指さした。;;;<0047> Enfin, sa manche se leva, et elle désigna une direction.
<0048> \{裏葉}「こちらでございます」;;;<0048> Par ici.
<0049> \{柳也}「わかるのか？」;;;<0049> Tu connais l'endroit ?
<0050> \{裏葉}「何とはなしにでございますが」;;;<0050> C'est mon... intuition.
<0051> うっすらと微笑む。;;;<0051> Elle sourit légèrement.
<0052> 思わず神奈と顔を見合わせた。;;;<0052> Par réflexe, Kanna et moi échangeâmes un regard.
<0053> 裏葉の行動には今も謎が多い。;;;<0053> Les actions d'Uraha étaient toujours aussi insondables.
<0054> しかし、信じられると思った。;;;<0054> Mais je lui faisais confiance.
<0055> 裏葉の導きで、月光の森を進んでいく。;;;<0055> Guidés par Uraha, nous pénétrâmes plus avant dans la forêt au clair de lune.
<0056> 途中、いくつかの注連縄を見つけた。;;;<0056> En chemin, nous aperçûmes d'autres shimenawas.
<0057> 月はある時は左に見え、ある時は右に見えた。;;;<0057> La lune apparaissait parfois à notre gauche, parfois à notre droite.
<0058> 俺の感覚に従えば、同じ場所を堂々巡りしているようにしか思えない。;;;<0058> Mes sens me suggéraient que nous tournions en rond.
<0059> その時不意に、月が雲に隠れた。;;;<0059> Tout à coup, la lune disparut derrière un nuage.
<0060> 森の様子が変わった。;;;<0060> La forêt semblait s'être transformée :
<0061> 人が入ったことのない、原生林のようだった。;;;<0061> Elle devint telle une forêt vierge qu'aucun humain n'aurait encore pénétrée.
<0062> ねじくれた木々の枝が、行く手をふさいでいる。;;;<0062> Des branches difformes entravaient notre progression.
<0063> 湿り気を帯びた靄（もや）が、綿屑のようにたなびいている。;;;<0063> Une brume humide flotte dans l'air, pareille à des flocons de coton.
<0064> さっきまで歩いていた森とは、まったくおもむきが違った。;;;<0064> Rien à voir avec la forêt que nous avions traversée jusqu'alors.
<0065> \{神奈}「薄気味が悪いぞ…」;;;<0065> Cet endroit me met mal à l'aise...
<0066> 神奈の声が、嫌にゆがんで響いた。;;;<0066> L'air semblait tordre sa voix.
<0067> 頭の奧に、ひどい圧迫感がある。;;;<0067> J'avais l'impression que quelque chose m'écrasait l'intérieur du crâne.
<0068> 自分がまっすぐに立っているのか、それさえわからない。;;;<0068> Je n'étais même plus certain d'être capable de continuer à me tenir droit.
<0069> \{柳也}「どういうことだ…？」;;;<0069> Que se passe-t-il ?
<0070> \{裏葉}「結界の只中（ただなか）に入ったのでございましょう」;;;<0070> Nous sommes à l'intérieur du kekkai.
<0071> \{柳也}「結界の、只中？」;;;<0071> À l'intérieur du kekkai ?
<0072> 足を踏み出してみた。;;;<0072> Je fis un pas en avant.
<0073> 濡れた羊歯（しだ）が足にからみつき、ひどく歩きにくい。;;;<0073> Des fougères humides s'accrochèrent à mes jambes, gênant ma marche.
<0074> \{柳也}「どっちに進めばいいんだ」;;;<0074> Par où devrions-nous continuer ?
<0075> つぶやいた時。;;;<0075> murmurai-je. À ce moment-là...
<0076> ひとすじの匂いが、鼻先をかすめていった。;;;<0076> Une odeur chatouilla mon nez.
<0077> 鈍った頭がぴんと警報を発した。;;;<0077> Mon esprit engourdi fut immédiatement mis en alerte.
<0078> この匂いだけは間違えようがなかった。;;;<0078> Cette odeur ne pouvait être qu'une chose :
<0079> 何かが焼ける匂い。;;;<0079> Une odeur de brûlé.
<0080> 錆びた鉄と松明、汗で濡れた革と麻、そして血の匂い。;;;<0080> Du fer rouillé et des torches, du cuir et du lin trempés de sueur, et le parfum du sang.
<0081> \{柳也}「とまれ、声を立てるな」;;;<0081> Ne bougez pas. Et ne dites rien.
<0082> \{神奈}「いきなりどうしたのだ？」;;;<0082> Qu'est-ce qui vous prend tout à coup ?
<0083> \{柳也}「この先で戦（いくさ）をしている…」;;;<0083> Des gens se battent plus loin...
<0084> 靄の向こうから、甲高い音が聞こえる。;;;<0084> Des sons aigus se faisaient entendre au-delà de la brume.
<0085> きん…かっ…;;;<0085> \bCling\u... \bClang\u...
