<0000> 美凪エピローグ;;;<0000> Épilogue : Minagi
<0001> そして、いつもの場所で、いつもの時が流れて……。;;;<0001> Et enfin, au même endroit, le temps s'écoulant comme toujours...
<0002> ………。;;;<0002> ..........
<0003> ……。;;;<0003> .......
<0004> …。;;;<0004> ....
<0005> \{美凪}「…じゃあ…これは私が預かっておくね」;;;<0005> ... Dans ce cas... J'en prendrai soin, d'accord ?
<0006> 俺たちは、美凪の提案で、三人分の星の砂をひとつの瓶の中に詰めることにした。;;;<0006> Suivant la proposition de Minagi, nous réunirent nos trois sables étoilés au sein d'un même flacon.
<0007> その理由は三人ともわかっていたから、反論する必要なんてなかった。;;;<0007> Puisque chacun de nous en connaissait la raison, il n'y eut pas d'objection.
<0008> 星の砂は、持つ者を幸せに導いてくれるという。;;;<0008> Le sable étoilé guide celui qui le porte vers le bonheur.
<0009> だから、俺たちはそれをひとつにした。;;;<0009> Nous les avons donc réunis.
<0010> 俺たちにとっての幸せは、ひとつでなければ意味がないから…。;;;<0010> Pour nous, le bonheur n'avait de sens que s'il était mis en commun...
<0011> そして願いごとをする。;;;<0011> Ensuite, nous avons fait un vœu :
<0012> 幸せを叶えて貰うために。;;;<0012> Pour que nous trouvions le bonheur.
<0013> そう、俺達の幸せ……。;;;<0013> Oui, \bnotre\u bonheur......
<0014> \{みなぎ}「あはは、こっちだよぉ」;;;<0014> Ahaha, par ici !
<0015> \{みちる}「おねぇちゃん、まってー」;;;<0015> Onee-chan, attends-moi— !
<0016> 麗らかな日差しの中、笑い続ける仲のいい姉妹。;;;<0016> Baignant dans les rayons du soleil, deux sœurs intimes n'arrêtaient pas de rire.
<0017> \{みなぎ}「\m{A}くんも早くおいでよぉ」;;;<0017> \m{A}-kun, dépêche-toi !
<0018> そこには俺もいて…。;;;<0018> J'en faisais aussi partie...
<0019> \{みちる}「はやく遊ぼうよぉ」;;;<0019> Viens jouer, vite !
<0020> 笑顔に満ち溢れている。;;;<0020> Des visages débordant de joie.
<0021> 優しい風に包まれながら、穏やかな時を三人で過ごしていく。;;;<0021> Nous passions un moment tranquille, tous les trois, enveloppés par une douce brise.
<0022> \{みなぎ}「今日はなにをして遊ぶ？」;;;<0022> On va jouer à quoi, aujourd'hui ?
<0023> \{みちる}「しゃぼんだましようよ、しゃぼんだま」;;;<0023> Faisons des bulles, des bulles !
<0024> \{みなぎ}「みちるはシャボン玉が好きね」;;;<0024> Tu aimes vraiment les bulles, Michiru.
<0025> \{みちる}「しゃぼんだま、しゃぼんだまー」;;;<0025> Des bulles ! Des bulles— !
<0026> 同じ時の中で笑いあいたい…。;;;<0026> Je veux partager ces instants en riant.
<0027> 振り返ることもあるけれど…。;;;<0027> Il y aura parfois des regards en arrière...
<0028> 迷いから、過ぎ去った昨日を懐かしむこともあるけれど…。;;;<0028> Parfois des hésitations, des regrets du passé...
<0029> 踏み出す足先は、いつも明日へ。;;;<0029> Nos pas nous mènerons vers le lendemain.
<0030> 愛おしい過去の思い出を糧に、俺たちは明日を目指して…。;;;<0030> Poussés par nos chers souvenirs du passé, nous nous mettons en route vers l'avenir...
<0031> 幸せを願うというのはそう言うことだと思う。;;;<0031> Je pense que c'est là ce que signifie chercher le bonheur.
<0032> \{みちる}「にゃはは。大事にしてね、美凪」;;;<0032> Nyahaha. Prends-en bien soin, Minagi?
<0033> \{美凪}「…うん」;;;<0033> ... Oui.
<0034> 遠野は瓶を大事に抱き締めながら頷いた。;;;<0034> La bouteille précieusement serrée contre elle, Tohno hocha la tête.
<0035> \{みちる}「んにゅ～、お腹へったねー」;;;<0035> Nnyu~... J'ai faim—...
<0036> \{\m{A}}「もう昼か…確かに腹が減ったな」;;;<0036> Déjà midi...? C'est vrai que j'ai faim.
<0037> \{美凪}「…じゃあ…ご飯を作りましょうか」;;;<0037> ... Eh bien... On dirait qu'il est temps de faire à manger.
<0038> じゃん…と、どこから取り出したのか、フライパンとフライパン返しを手に胸を張る。;;;<0038> Tadah... Elle sortit une poêle à frire et une spatule de je ne sais où, et les brandit fièrement.
<0039> \{みちる}「はんばぁぐぅーー！」;;;<0039> Du steak—— !
<0040> みちるが吼えた。;;;<0040> beugla Michiru.
<0041> \{美凪}「…じゃん」;;;<0041> ... Tadah.
<0042> その咆吼に応えるように、やはりどこからかプラスチック製の容器を取り出しこちらに見せた。;;;<0042> Comme pour répondre à ce cri, elle exhiba un tupperware sorti de nulle part.
<0043> おれはその容器を受け取り、蓋を開ける。;;;<0043> Je le lui pris des mains, et soulevai le couvercle.
<0044> 脇から覗き込んでくるみちる。;;;<0044> Michiru y jeta un coup d'œil.
<0045> \{みちる}「おおおおおおぉ！はんばーぐだぁ！」;;;<0045> Oooooooh ! C'est des steaks !!
<0046> 再びみちるが吼えた。;;;<0046> Michiru beugla à nouveau.
<0047> \{美凪}「…朝早く起きて仕込みをしました」;;;<0047> ... Je me suis levée de bonne heure pour les préparer.
<0048> えっへん、と胸を張る。;;;<0048> 'Ahem'. Elle bomba le torse.
<0049> \{みちる}「美凪ー、はやくぅー、はやくはんばーぐー！」;;;<0049> Minagi—, vite— ! Vite, le steak— !
<0050> \{美凪}「…はい」;;;<0050> ... D'accord.
