<0000> ７月２４日(月);;;<0000> 24/07 (lun.)
<0001> \{\m{A}}「な、観鈴」;;;<0001> Dis, Misuzu.
<0002> \{\m{A}}「そろそろ家を出ようと思うんだ」;;;<0002> Je pense qu'il est temps que je parte de chez toi.
<0003> 俺は切り出した。;;;<0003> Je pris la parole.
<0004> \{観鈴}「え…？」;;;<0004> Hein...?
<0005> \{観鈴}「町、出るの？」;;;<0005> Tu quittes le village ?
<0006> \{\m{A}}「いや、違う。おまえの家を出るだけだ」;;;<0006> Nan, c'est pas ça. Je pars juste de ta maison.
<0007> \{観鈴}「わけわかんない…」;;;<0007> Je comprends pas...
<0008> \{\m{A}}「誰にも迷惑かからない場所を見つけたんだ」;;;<0008> J'ai trouvé un endroit où je pourrai vivre sans gêner personne.
<0009> \{\m{A}}「そこで寝泊まりする」;;;<0009> J'y passerai les nuits.
<0010> \{観鈴}「うーん…」;;;<0010> Hmm...
<0011> \{観鈴}「そこって、ちゃんとご飯でるところかな」;;;<0011> Est-ce que tu auras de quoi manger correctement, là-bas ?
<0012> \{\m{A}}「それは…」;;;<0012> Ça...
<0013> 自炊だ。;;;<0013> Je me ferai à manger.
<0014> なんてことを言ったら、こいつは心配して、その場所までついてくるかもしれない。;;;<0014> Mais si je le lui disais, elle s'inquièterait et me suivrait jusqu'à là-bas.
<0015> \{\m{A}}「ああ、出る」;;;<0015> Ouais, ça ira.
<0016> だから、そう嘘をついておいた。;;;<0016> Je lui mentis donc.
<0017> \{観鈴}「ちゃんと、お風呂入れるのかな」;;;<0017> Est-ce que tu pourras prendre des bains comme il faut, là-bas ?
<0018> \{\m{A}}「ああ、入れる」;;;<0018> Ouais, je pourrai en prendre.
<0019> \{観鈴}「ちゃんと、洗濯とかしてくれるところなのかな」;;;<0019> Est-ce que tu auras de quoi bien faire tes lessives, là-bas ?
<0020> \{\m{A}}「ああ、してくれる」;;;<0020> Ouais, j'aurai ce qu'il faut.
<0021> \{観鈴}「ちゃんと、ちゃんと…」;;;<0021> Est-ce que, est-ce que...
<0022> 意地でも、自分の家のほうが居心地のいい点を見つけたいようだった。;;;<0022> Elle cherchait à tout prix à trouver les points forts du fait de vivre chez elle.
<0023> \{観鈴}「えっと…」;;;<0023> Euh...
<0024> だが、もう浮かばないようだった。;;;<0024> Mais elle était à court d'idées.
<0025> \{\m{A}}「飯も出るし、風呂も入れるし、洗濯もできる」;;;<0025> On peut y manger, prendre un bain, et faire la lessive.
<0026> \{\m{A}}「なんの心配もない」;;;<0026> Aucune raison de s'inquiéter.
<0027> \{観鈴}「ちゃんと…」;;;<0027> Est-ce que...
<0028> それでも観鈴はまだ考え続けていた。;;;<0028> Et pourtant, Misuzu continuait à chercher.
<0029> \{観鈴}「ちゃんと…わたしのこと、学校まで送ってくれるのかな」;;;<0029> Est-ce que... tu pourras encore m'accompagner à l'école, quand tu seras là-bas ?
<0030> \{\m{A}}「え？」;;;<0030> Hein ?
<0031> \{観鈴}「その家にいっちゃっても…」;;;<0031> Même après y avoir déménagé...
<0032> \{\m{A}}「………」;;;<0032> .........
<0033> それは晴子と交わした約束だ。;;;<0033> C'était ma promesse à Haruko.
<0034> 神尾の家で寝泊まりする条件と引き替えに。;;;<0034> Et la condition à laquelle je pouvais loger chez elle.
<0035> だから、これ以上務める必要はなかった。;;;<0035> Et donc, cette promesse n'avait plus lieu d'être.
<0036> \{\m{A}}「ああ。ちゃんと送ってやる」;;;<0036> Ouais. Je pourrai encore t'accompagner.
