<0000> ８月１２日(土);;;<0000> 12/08 (sam.)
<0001> 翌朝。;;;<0001> Le lendemain matin.
<0002> 目覚めると、遠野の姿がどこにも見あたらなかった。;;;<0002> Quand je me suis réveillé, Tohno avait disparu.
<0003> ベンチの上にひとり身を起こすと、忘れかけていた孤独感が、微睡みの残る思考に染み込んできた。;;;<0003> Je me relevai pour m'asseoir, seul, sur le banc, et un sentiment de solitude que j'avais presque oublié s'infiltra dans mes pensées encore embrumées par la somnolence.
<0004> \{\m{A}}「ぅん…」;;;<0004> Hnng...
<0005> 両腕を天に掲げ、大きく伸びをする。;;;<0005> Je levai mes deux bras vers le ciel pour m'étirer.
<0006> 全身が、一瞬だけ鋭利な槍にでもなったような感覚。;;;<0006> L'espace d'un instant, j'eus l'impression que mon corps tout entier s'était transformé en lance acérée.
<0007> \{\m{A}}「こんな朝早くから、どこにいったんだろうな…」;;;<0007> Où est-ce qu'elle a bien pu aller, dès le matin...?
<0008> いつもの場所には、まだ温かい朝食の用意がなされてある。;;;<0008> On m'avait préparé un petit-déjeuner qui m'attendait, encore chaud, à sa place habituelle.
<0009> 近づいて、飯盒のふたを開けると、朝の空気に形のない湯気がとけていった。;;;<0009> Je m'approchai de la gamelle dont je soulevai le couvercle. Un nuage informe de vapeur se dissipa alors dans l'air du matin.
<0010> その隣。;;;<0010> Juste à côté d'elle...
<0011> 綺麗に並べられた食器の上に、白いメモ用紙の切れ端。;;;<0011> Un bout de papier blanc avait été posé sur les ustensiles soigneusement rangés là.
<0012> 遠野の書き置きが、柔らかな文字とともに夏の陽射しを受けていた。;;;<0012> Les rayons du soleil enveloppèrent les doux caractères écrits par Tohno.
<0013> 『学校へいってきます』;;;<0013> Je pars à l'école.
<0014> たったそれだけの文字。;;;<0014> Pas d'autres mots.
<0015> \{\m{A}}「夏期講習か…」;;;<0015> Des cours d'été, hein...
<0016> 呟きながらも、遠野と顔を合わせることがなかったことに、安心している自分を感じる。;;;<0016> Derrière ce murmure, je me sentais rassuré de ne pas avoir à croiser Tohno.
<0017> もう、さけることのできない目覚め。;;;<0017> Un réveil auquel l'on ne pouvait plus échapper.
<0018> もしかしたら、それを一番怖がっているのは、誰より俺自身なのではないだろうか…。;;;<0018> Peut-être bien que celui qui redoutait le plus ce moment n'était autre que moi-même...
<0019> ………。;;;<0019> ..........
<0020> 朝食を食べ終えてから、駅前を離れる。;;;<0020> Le petit-déjeuner consommé, je quittai la gare.
<0021> 目的があるわけじゃない。;;;<0021> Je n'avais pas de destination particulière en tête.
<0022> ただの散歩。散策。物見遊山。;;;<0022> Une simple promenade. Une balade. Une sortie.
