<0000> ７月３１日(月);;;<0000> 31/07 (lun.)
<0001> 肌寒さで目が覚めた。;;;<0001> Le froid me réveilla.
<0002> クーラーをつけっぱなしにしていたせいだと気づいた。;;;<0002> Je réalisai alors que j'avais laissé le climatiseur allumé et en avais payé le prix.
<0003> ソファーから身を起こす。;;;<0003> Je me levai du sofa.
<0004> 診察室の扉を見る。;;;<0004> Puis je jetai un coup d'œil à la porte du cabinet.
<0005> 人の気配はない。;;;<0005> Personne ne s'y trouvait.
<0006> 昨夜のことを思い返してみる。;;;<0006> J'essayai de me rappeler les événements de la nuit.
<0007> 漏れてきた二つの声。;;;<0007> Une paire de voix dans la pièce.
<0008> 佳乃ではない佳乃。;;;<0008> Une Kano qui n'était pas Kano.
<0009> そして、聖の叫び。;;;<0009> Et enfin, le cri de Hijiri.
<0010> …夢、だったのだろうか？;;;<0010> ... Ç'avait été un rêve, non ?
<0011> 頭がぼおっとしていて、考えがまとまらない。;;;<0011> J'étais encore dans le gaz, et n'arrivais pas à me concentrer.
<0012> 立ち上がろうとして、床に何かが落ちているのに気づいた。;;;<0012> En me levant, je remarquai qu'on avait laissé traîne quelque chose par terre.
<0013> メモ用紙の切れ端だった。;;;<0013> Il s'agissait d'une page arrachée à un bloc-note.
<0014> 拾い上げて、裏返す。;;;<0014> Je la ramassai et la retournai.
<0015> 『佳乃の側にいてやってくれ』;;;<0015> Reste aux côtés de Kano
<0016> 聖がカルテに書き込む文字と、筆跡は同じだった。;;;<0016> C'était la même écriture que celle des dossiers médicaux remplis par Hijiri.
<0017> 玄関口に近づき、下駄箱を開けてみた。;;;<0017> J'allai vers l'entrée et ouvris le meuble à chaussures.
<0018> 聖の靴がなかった。;;;<0018> Les chaussures de Hijiri ne s'y trouvaient pas.
<0019> 辺りを見回す。;;;<0019> Je scrutai les environs :
<0020> 動きはじめる前の町。;;;<0020> - Un village pas encore réveillé
<0021> 今日も変わらない青空。;;;<0021> - Un ciel qui n'avait toujours pas changé
<0022> 見覚えのある白衣の裾が、角を曲がるのが見えた。;;;<0022> J'aperçus le bas d'une blouse blanche familière tourner au coin de la rue.
<0023> 俺は後を追った。;;;<0023> Je le suivis.
<0024> 橋にさしかかった。;;;<0024> J'arrivai au pont.
<0025> 聖は躊躇なく渡り、そのまま山際に向かった。;;;<0025> Hijiri le franchit sans hésitation et continua sa route en direction des collines.
<0026> 散歩という風ではなかった。;;;<0026> Sa démarche suggérait qu'elle n'était venue là simplement pour se balader.
<0027> 見失わない程度に距離を置いて、俺も橋を渡った。;;;<0027> Laissant juste assez de distance entre nous pour ne pas la perdre de vue, je franchis à mon tour le pont.
<0028> やがて、山道になった。;;;<0028> Bientôt, la route laissa place à un sentier de montagne.
<0029> 俺にも目的地の察しがついた。;;;<0029> C'est alors que je compris quelle était sa destination.
<0030> 階段を登り、鳥居をくぐる。;;;<0030> Je montai les marches et passai sous le torii.
<0031> 早朝の神社。;;;<0031> Un sanctuaire en pleine matinée.
<0032> 露に濡れた葉の匂いがする。;;;<0032> L'air sentait les feuilles mouillées par la rosée.
<0033> 左右の玉砂利が、今も冷気を貯えている。;;;<0033> Le gravier à ma gauche et à ma droite conservaient encore la fraîcheur de la nuit.
<0034> まだ蝉さえ鳴いていない。;;;<0034> Les cigales n'avaient pas encore commencé à chanter.
<0035> 当然のように、他に人はいない。;;;<0035> Comme on pouvait s'y attendre, personne d'autre ne se trouvait là.
<0036> 元々、この神社は不便な場所にある。;;;<0036> Après tout, ce sanctuaire n'était pas simple à atteindre.
<0037> 人を遠ざけるような雰囲気さえ感じられた。;;;<0037> Comme s'il cherchait à rester isolé des hommes.
<0038> 鳥居に身を隠し、聖の様子を伺った。;;;<0038> Je me cachai derrière le torii et observai Hijiri.
<0039> 参拝するわけではない。;;;<0039> Elle n'était pas venue ici pour prier.
<0040> ただ参道の真ん中あたりに、所在なげに立っている。;;;<0040> Elle se tenait simplement au beau milieu de l'allée, l'air un peu perdu.
<0041> そこにあったはずの何かを、見ているようだった。;;;<0041> On dirait qu'elle cherchait quelque chose.
<0042> 声をかけるべきだと思った。;;;<0042> Je décidai d'aller lui parler.
