<0000> ７月２９日(土);;;<0000> 29/07 (sam.)
<0001> \{聖}「…では、頼む」;;;<0001> ... Et maintenant, je compte sur toi.
<0002> \{\m{A}}「わかった」;;;<0002> Ok.
<0003> \{聖}「私は診察室にいる」;;;<0003> Je serai dans le cabinet de consultation.
<0004> \{聖}「終わったら報告に来たまえ」;;;<0004> Tu viendras me faire ton rapport quand tu auras fini.
<0005> \{\m{A}}「オーケー、ボス」;;;<0005> Ok, boss.
<0006> ばたり。;;;<0006> \bBang\u.
<0007> 診察室の扉が閉まった。;;;<0007> La porte du cabinet s'était refermée.
<0008> \{\m{A}}「行くぜ、相棒」;;;<0008> Allons-y, mon pote !
<0009> 愛用のモップを手に、待合室のど真ん中に立つ。;;;<0009> Je me trouvais pile au milieu de la salle d'attente, ma serpillère préférée en mains.
<0010> バケツにモップを浸し、すかさず床を拭く。;;;<0010> Je la plongeai dans le sceau, et commençai sans délai à frotter le sol.
<0011> ごしごしごし…。;;;<0011> \bEssuie essuie essuie\u...
<0012> 本日付けで、霧島診療所の住み込みアルバイトになった俺。;;;<0012> Ce jour marquait le début de ma résidence et emploi à la Clinique Kirishima.
<0013> だが、やっていることは以前と変わらない。;;;<0013> Sauf que ce que j'avais à y faire n'avait pas changé.
<0014> 今日も朝からモップ掛け。;;;<0014> Aujourd'hui encore, je passais la matinée à passer la serpillère.
<0015> これが飯の種になり、これが路銀になる。;;;<0015> Ce coin-ci me paiera la nourriture, ce coin-là paiera mes transports...
<0016> そう思えば腹も立たない。;;;<0016> Vu comme ça, c'était plus supportable.
<0017> むしろ踊り出したくなる気分だ。;;;<0017> Au point que j'en avais envie de danser.
<0018> モップを床につける。;;;<0018> J'étendis la serpillère au sol...
<0019> 端から端まで、一気に駆け抜ける。;;;<0019> ... et me mis à glisser d'un mur à l'autre.
<0020> それから意味もなく放射状に拭く。;;;<0020> J'enchaînai sans raison particulière avec une tentative de laver en cercle.
<0021> 爪先でくるりと回転してみる。;;;<0021> J'essayai même de le faire en pivotant sur la pointe des pieds.
<0022> \{\m{A}}「ひゃっほうっ！」;;;<0022> Yahoo !!
<0023> \{佳乃}「………」;;;<0023> .........
<0024> 思いっきり見られていた。;;;<0024> Elle avait tout vu.
<0025> \{佳乃}「…みゅーじかる？」;;;<0025> ... Une comédie musicale ?
<0026> \{\m{A}}「ブロードウェーでロングラン上演中だ」;;;<0026> Ça fait bien longtemps qu'elle est à l'affiche à Broadway.
<0027> \{佳乃}「ふぇ～、そうなんだぁ」;;;<0027> Fueh~, ah bon ?
<0028> \{\m{A}}「今年の夏は日本でも大ブレイクだから、覚えておいた方がいいぞ」;;;<0028> Ça va faire un carton au Japon cet été, alors souviens-t'en bien.
<0029> \{佳乃}「…ホント？  どうやるのぉ？」;;;<0029> ... Vraiment ? Comment on fait ?
<0030> \{\m{A}}「まずこのようにモップを持ってだな…」;;;<0030> D'abord, tu tiens la serpillère comme ça.
<0031> \{佳乃}「ふむふむ」;;;<0031> Hmm-hmm.
<0032> \{\m{A}}「床の汚れを全部拭き取ったらその場でくるりと一回転、フィニッシュに『ひゃっほうっ！』と一言だ」;;;<0032> Ensuite, tu frottes toutes les saletés au sol, tourne sur toi-même, et pour finir, tu cries : 'yahoo !!'.
<0033> \{\m{A}}「わかったらやってみろ」;;;<0033> Si t'as bien compris, fais-moi une démonstration.
<0034> モップを突き出す。;;;<0034> Je lui tendis le balai.
<0035> …がすっ。\shake{1};;;<0035> \bBam\u ! \shake{1}
<0036> 後頭部にチョップの直撃を受けた。;;;<0036> J'avais reçu un coup direct derrière la tête.
<0037> \{聖}「ちゃんと仕事をしろ」;;;<0037> Prends ton travail au sérieux.
<0038> 振り返ると、ボスが立っていた。;;;<0038> Je me retournai, et vis que mon boss se tenait là.
<0039> \{佳乃}「あっ、お姉ちゃんさんおはよーさんだよぉ」;;;<0039> Ah ! Onee-chan-san, san-lut !
<0040> \{聖}「おはようさん」;;;<0040> San-lut.
<0041> \{\m{A}}「今日は学校か？」;;;<0041> Tu vas à l'école aujourd'hui ?
<0042> \{佳乃}「うんっ。餌やり当番さんだよぉ」;;;<0042> Oui ! C'est à mon tour de nourrir les animaux !
<0043> にこにこと答える。;;;<0043> répondit-elle avec un sourire.
<0044> 佳乃の餌やり当番にも謎が多い。;;;<0044> Son service d'alimentation des animaux était entouré de bien des mystères.
<0045> 定期的に行っているわけではないらしい。;;;<0045> Il ne semblait pas suivre un emploi du temps spécifique.
<0046> 友達の分も肩代わりしているのだろうか？;;;<0046> Peut-être s'occupait-elle aussi des tours de ses amis ?
<0047> \{聖}「モップ掛けが終わったら、玄関先に打ち水をしておいてくれ」;;;<0047> Quand tu auras fini de passer la serpillère, tu iras arroser devant l'entrée.
<0048> \{聖}「それから朝食だ」;;;<0048> Après ça, on prendra le petit-déjeuner.
<0049> \{\m{A}}「わかった」;;;<0049> Ok.
<0050> \{佳乃}「それじゃ、ぶろーどうぇい目指して頑張ってねぇ」;;;<0050> Allez, bon courage pour atteindre Broadway !
<0051> \{\m{A}}「…仕事だっての」;;;<0051> ... Je ne faisais que mon travail.
<0052> 霧島姉妹がいなくなってから。;;;<0052> Les sœurs Kirishima s'en allèrent.
<0053> 俺は溜息をつき、もう一度モップを握った。;;;<0053> Je repris le balai en main, en soupirant.
<0054> これで給料をもらうのだ。ふざけて体力を消耗するのも馬鹿馬鹿しい。;;;<0054> C'était comme ça que je gagnais ma vie. Ce serait idiot de gaspiller mon énergie à faire le pitre.
<0055> 覚悟を決め、モップ掛けに没頭する。;;;<0055> Je me résignai et me replongeai dans le nettoyage.
<0056> ごしごしごし…。;;;<0056> \bEssuie essuie essuie\u...
<0057> …ごしごしごし…。;;;<0057> ... \bEssuie essuie essuie\u...
<0058> ごしごしごし…。;;;<0058> \bEssuie essuie essuie\u...
<0059> \{\m{A}}「………」;;;<0059> .........
<0060> とことん地味な作業だった。;;;<0060> C'était une corvée fastidieuse.
<0061> \{佳乃}「行ってきまーすっ！」;;;<0061> J'y vais !!
<0062> \{聖}「昼食までには帰ってくるんだぞ」;;;<0062> Reviens à temps pour le déjeuner, d'accord ?
<0063> \{佳乃}「はーいっ」;;;<0063> D'accord !
<0064> \{佳乃}「\m{A}くんも頑張ってね～」;;;<0064> \m{A}-kun, toi aussi, travaille bien~ !
<0065> 元気よく手を振りながら、佳乃が歩道を走っていく。;;;<0065> Kano agita sa main avec énergie en courant sur le trottoir.
<0066> 背中を押すように、電信柱でセミが鳴き始めた。;;;<0066> Comme pour nous motiver, les cigales sur les poteaux électriques s'étaient mises à chanter.
<0067> 真っ白な朝の光が、商店街を満たしている。;;;<0067> La rue commerçante était inondée de la lumière blanche du matin.
<0068> 今日もよく晴れるだろう。;;;<0068> Aujourd'hui sera encore bien lumineux.
<0069> \{聖}「さてと…」;;;<0069> Et maintenant...
<0070> 太陽に向かって伸びをしながら、聖が言った。;;;<0070> dit Hijiri, s'étirant face au soleil.
<0071> \{聖}「我々もやるべきことをやろう」;;;<0071> À notre tour de faire ce qu'on a à faire.
<0072> …ずずずずっ。;;;<0072> ...\bSluuuurp\u !
<0073> \{\m{A}}「…で、これがやるべきことか」;;;<0073> ... Donc c'est \bça\u ce qu'on avait à faire ?
<0074> \{聖}「茶をすすりながら文句を言うな」;;;<0074> Ne te plains pas, t'es en train de boire du thé.
