<0000> ７月２７日(木);;;<0000> 27/07
<0001> ………。;;;<0001> ..........
<0002> ……。;;;<0002> .......
<0003> …。;;;<0003> ....
<0004> \{\m{A}}「ん…」;;;<0004> Hmn...
<0005> 夢を見ていたような気がする。;;;<0005> J'avais l'impression d'avoir fait un rêve.
<0006> なにか大切なものがそこにあるはずなのに…。;;;<0006> Quelque chose d'important se trouvait là...
<0007> 精一杯手を伸ばしても、指先にすら触れるものはなくて…。;;;<0007> Je tendais le bras de toutes mes forces, mais n'arrivais pas à le toucher...
<0008> 諦める決心すら持つことができなくて…。;;;<0008> Je n'avais pas non plus à trouver la détermination d'abandonner...
<0009> そして、目覚めると…。;;;<0009> Quand je me suis enfin réveillé...
<0010> いつの間にか朝だった。;;;<0010> C'était déjà le matin.
<0011> いや、太陽の位置からすると、すでに昼か。;;;<0011> Nan, vu la position du ciel, plutôt le midi.
<0012> \{\m{A}}（いったい何時間寝たんだ、俺は）;;;<0012> J'ai dormi combien d'heures, moi ?
<0013> 頭が痛い。重い。;;;<0013> Ma tête me faisait mal. Elle était lourde.
<0014> とりあえず、のっそりと身を起こしてみる。;;;<0014> Pour commencer, j'essayai de me lever tant bien que mal.
<0015> ズキッ。;;;<0015> \bZk\u !
<0016> \{\m{A}}「イツツ…」;;;<0016> Aïe aïe aïe...
<0017> 脈拍と連動するように、こめかみに痛みが走る。;;;<0017> Je sentais mon pouls battre violemment dans mes tempes.
<0018> 側頭部を二三度軽くたたいてみたが、なんの慰めにもならなかった。;;;<0018> Je tapotai deux ou trois fois le côté de ma tête, mais cela ne l'apaisa pas du tout.
<0019> 朝食を食べた後、水道の蛇口をひねる。;;;<0019> Après avoir pris mon petit-déjeuner, j'ouvris le robinet.
<0020> じゃあーーー。;;;<0020> \bPsssscht\u.
<0021> 流れ落ちる水が、陽射しにきらきらと輝いている。;;;<0021> Le jet d'eau qui en sortit brillait au soleil.
<0022> その真ん中に頭を差し込み、頭に水を浴びる。;;;<0022> J'y plaçai ma tête pour laisser l'eau couler dessus.
<0023> 気持ち良い。;;;<0023> C'était agréable.
<0024> 鬱陶しいセミの鳴き声も遠のき、夏の暑さも忘れる。;;;<0024> Cela me donnait l'impression que les horribles chants des cigales s'éloignaient, et m'aidait à oublier la chaleur de l'été.
<0025> しばらく水を浴びた後、水流から頭を離し、そのままの勢いで後方に水を切った。;;;<0025> Après m'être aspergé d'eau pendant un moment, je retirai ma tête du jet dans un mouvement qui projeta de l'eau vers l'arrière.
<0026> びしゅっ！;;;<0026> \bSplash\u !!
<0027> \{声}「にょわっ！」\r;;;<0027> Nyowah !! \r
<0028> 同時に声。;;;<0028> Deux voix à l'unisson.
<0029> \{\m{A}}「ん？」;;;<0029> Hmn ?
<0030> がすっ！\shake{7};;;<0030> \bPaf\u !! \shake{7}
<0031> \{\m{A}}「ぐはっ！？」;;;<0031> Argh !!?
<0032> 腰骨に、突然の衝撃が走った。;;;<0032> Ma hanche fut traversée par une douleur soudaine.
<0033> \{みちる}「こらーーーっ！なんてことすんだーーーっ！」;;;<0033> Hé !!!!! Qu'est-ce que tu crois qu'tu fiches !!!!!?
<0034> \{\m{A}}「く…」;;;<0034> Geh...
<0035> 痛みに耐えながら振り返ると、そこには、上半身を水で濡らした遠野とみちるが立っていた。;;;<0035> Endurant la douleur, je me retournai et vis Tohno et Michiru, le haut du corps trempé, debout devant moi.
<0036> どうやら、俺が後方にすっ飛ばした水が見事に命中したらしい。;;;<0036> Apparemment, l'eau que j'avais envoyée vers l'arrière avait touché en plein dans le mille.
<0037> \{みちる}「うぅぅ～～～」;;;<0037> Uuuh~~~.
<0038> みちるの怒りは、早くも最高ゲージだ。;;;<0038> Sa jauge de furie était au plus haut.
<0039> \{美凪}「………」;;;<0039> .........
<0040> \{美凪}「…えっと…」;;;<0040> ... Excuse-moi...
<0041> \{美凪}「…はい…ハンカチ」;;;<0041> ... Tiens, un mouchoir...
<0042> 遠野は真っ白いハンカチを取り出し、なだめるようにみちるにそれを手渡す。;;;<0042> Tohno sortit un mouchoir tout blanc et le remit à Michiru pour la calmer.
<0043> \{みちる}「んに。ありがと～」;;;<0043> Hnni. Merci~.
<0044> 途端に笑顔。;;;<0044> Son sourrie revint aussitôt.
<0045> \{美凪}「…こんにちは…\m{B}さん」;;;<0045> ... Bonjour... \m{B}-san.
<0046> 遠野は何事もなかったような表情で、ぺこりと頭を垂れる。;;;<0046> Tohno s'inclina, l'air parfaitement impassible.
<0047> \{\m{A}}「ああ。こんにちは」;;;<0047> Ah, ouais. Bonjour.
<0048> つられるように、俺も頭を垂れる。;;;<0048> Comme si elle m'avait entraîné dans son élan, je m'inclinai à mon tour.
