<0000> ７月２９日(土);;;<0000> 29/07 (sam.)
<0001> 朝。;;;<0001> Le matin.
<0002> いつものように夏の陽射しと空腹に目を覚ます。;;;<0002> Je me réveillai une énième fois sous la lumière de l'été et avec un ventre vide.
<0003> あいかわらずセミの声。;;;<0003> Le chant des cigales était toujours présent.
<0004> 今が朝なのか昼なのか、判断がつかない。;;;<0004> J'étais incapable de dire s'il s'agissait du matin ou de la mi-journée.
<0005> そんな時間。微睡む時間が横たわっている。;;;<0005> En tout cas, j'avais dormi longtemps.
<0006> 朝食の準備をする。;;;<0006> Je m'attelai à la préparation de mon petit-déjeuner.
<0007> 飯盒を火にかけて、しばらく放置。;;;<0007> Je posai ma gamelle sur le feu et la laissai chauffer.
<0008> 暇だった。;;;<0008> Je n'avais rien d'autre à faire.
<0009> 火の加減を調節しながら、暇つぶしにみちるが集めてきたガラクタの山を漁ってみる。;;;<0009> En parallèle d'ajuster le feu, je fouillais dans la montagne de détritus rassemblés par Michiru.
<0010> がらがらがら…。;;;<0010> \bFouille fouille fouille\u.
<0011> 古い国語辞典を発見する。;;;<0011> J'y trouvai un vieux dictionnaire de japonais.
<0012> おそらくは、昨日みちるが遠野にあげるつもりでキープした辞書だろう。;;;<0012> C'était probablement le dictionnaire que Michiru avait mis de côté pour l'offrir à Tohno la veille.
<0013> それにしてもボロい。;;;<0013> Il était vraiment en piteux état.
<0014> ところどころページが破け、辞書としての機能も満足に果たせそうにない。;;;<0014> Vu comment les pages déchirées en plusieurs endroits, il aurait du mal à assurer sa fonction de dictionnaire.
<0015> それでも、何気なしにいちおうページをめくってみる。;;;<0015> Mais bon, je m'amusai quand même à en tourner machinalement les pages.
<0016> ア行;;;<0016> Groupe ア (Mots commençants par A)
<0017> タ行;;;<0017> Groupe タ (Mots commençants par T)
<0018> マ行;;;<0018> Groupe マ (Mots commençants par M)
<0019> やはり、基本はア行だ。;;;<0019> Rien de plus normal que de commencer par là.
<0020> 勝手にそう決めて、俺は辞書の最初のページを開く。;;;<0020> Je décidai arbitrairement d'ouvrir le dictionnaire à la première page.
<0021> ぺらっ。;;;<0021> \bTourne\u !
<0022> 『この辞典の使い方』;;;<0022> Mode d'emploi
<0023> \{\m{A}}「………」;;;<0023> .........
<0024> \{\m{A}}「…知ってる」;;;<0024> ... Je sais ça.
<0025> ぱたん。;;;<0025> \bBam\u.
<0026> 閉じる。;;;<0026> Je le refermai.
<0027> そろそろ米が炊きあがる時間だった。;;;<0027> Le riz devrait bientôt être cuit.
<0028> 無造作にタ行を開いてみる。;;;<0028> Je l'ouvrai sans trop réfléchir au groupe タ.
<0029> \{\m{A}}「なになに…」;;;<0029> Voyons voir...
<0030> タツノオトシゴ：ヨウジウオ科の小型の海魚。竜に似た小型の魚。;;;<0030> Tatsu-no-otoshigo : Un poisson de petite taille appartenant à la famille des Syngnathidae. Son apparence évoque un dragon miniature.*
<0031> \{\m{A}}「………」;;;<0031> .........
<0032> …暇だった。;;;<0032> ... Je n'avais rien d'autre à faire.
<0033> それでも辞書;;;<0033> Mais bon, un dictionnaire, c'est pas si mal
<0034> そろそろご飯;;;<0034> Mais bon, il va être temps de manger.
<0035> なおも負けじと、ぱらぱらとページをめくってみる。;;;<0035> Refusant de m'avouer vaincu, je continuai à le feuilleter.
<0036> だが、やはり予想したとおり、面白いもんじゃない。;;;<0036> Mais, comme je m'y attendais, je n'y trouvai rien de bien intéressant.
<0037> 難解な漢字が並んだ紙面にはほとんど目を通さず、ページがめくれる感触だけを味わう。;;;<0037> Sans prêter attention aux rangées de kanjis cabalistiques, je me contentai de savourer la sensation de tourner les pages.
<0038> ぱらぱらぱら。;;;<0038> \bTourne tourne tourne\u.
<0039> ぱらぱらぱら。;;;<0039> \bTourne tourne tourne\u.
<0040> ぴたっ。;;;<0040> \bHop\u !
<0041> 適当なページで止める。;;;<0041> Je m'arrêtai à une page au hasard.
<0042> \{\m{A}}「ふむふむ…」;;;<0042> Hmm hmm...
<0043> 目を通してみる。;;;<0043> J'examinai la page :
<0044> てごめ：①暴力でひとの自由をうばい、害を与えること。②暴力で女性を…;;;<0044> Tegome : 1) Atteinte violence à la liberté d'autrui, fait d'infliger des blessures. 2) User de la force envers une femme afin de...*
<0045> ぱたっと、辞書を閉じる。;;;<0045> Je le refermai d'un coup sec.
<0046> \{\m{A}}「………」;;;<0046> .........
<0047> \{\m{A}}「…許せんな」;;;<0047> ... Impardonnable.
<0048> そろそろ米が炊きあがる時間だった。;;;<0048> Le riz devrait bientôt être cuit.
<0049> \{\m{A}}（そうだな。いつまでも、一人よがってる場合じゃない）;;;<0049> C'est vrai, ça : je ne devrais pas passer tout mon temps à me la couler douce dans mon coin.
<0050> 俺は、辞書をもとのガラクタの中に投げ込み、お米に集中することにした。;;;<0050> Je décidai de balancer le dictionnaire dans la pile de détritus et de me concentrer sur mon repas.
<0051> そろそろ米が炊きあがる時間だった。;;;<0051> Le riz devrait bientôt être cuit.
<0052> おもむろにマ行を開いてみる。;;;<0052> Je l'ouvrai en prenant mon temps au groupe タ.
