<0000> ７月２９日(土);;;<0000> 29/07 (sam.)
<0001> 朝。;;;<0001> Le matin.
<0002> 寝返りを打とうとして、目覚めた。;;;<0002> Je finis par me réveiller à force de me retourner dans mon sommeil.
<0003> 背中にじくじくとした痛みが残っている。;;;<0003> Une douleur lancinante persistait dans mon dos.
<0004> 網戸の向こうが眩しい。;;;<0004> Une lumière éblouissante entrait par la porte-fenêtre.
<0005> 今日も暑くなりそうだった。;;;<0005> Encore un jour brûlant.
<0006> 俺は立ち上がり、観鈴の部屋に向かった。;;;<0006> Je me levai, et, l'instant d'après, fus devant la porte de Misuzu.
<0007> 引き戸をそっと開けた。;;;<0007> Je fis coulisser la porte.
<0008> 観鈴は眠っていた。;;;<0008> Misuzu dormait encore.
<0009> 寝息に合わせてパジャマの胸元が上下する。;;;<0009> Sous son pyjama, sa poitrine montait et descendait en rythme avec sa respiration.
<0010> きっと、夢を見ているのだろう。;;;<0010> Elle devait sûrement rêver.
<0011> 俺はそっと戸を閉めて、玄関に向かった。;;;<0011> Je fermai doucement la porte, et allai dans le hall d'entrée.
<0012> 日々の暮らしは様変わりしてしまった。;;;<0012> Notre quotidien avait changé du tout au tout.
<0013> 毎朝の登校がなくなった。;;;<0013> Nous n'allions plus à l'école le matin.
<0014> 夜毎の、賑やかな宴会もなくなった。;;;<0014> Et les beuveries animées du soir avaient cessé.
<0015> こうして外で立っていたとしても、観鈴が駆けてくることもない。;;;<0015> Si je restais dehors ainsi, Misuzu ne viendrait pas me rejoindre.
<0016> あいつはベッドで寝ているだけだった。;;;<0016> Elle ne pouvait plus quitter son lit.
<0017> 観鈴の日記のことを考えた。;;;<0017> Je repensai à son journal.
<0018> この夏の計画が、無邪気に詰め込まれている。;;;<0018> Il était bourré à craquer de projets innocents pour l'été.
<0019> いろんなことをしようと思った。;;;<0019> Elle avait pensé à toutes sortes de choses auxquelles elle avait pensé.
<0020> 思いつくすべてのことをするつもりだった。;;;<0020> Toutes sortes de choses qu'elle souhait faire.
<0021> だが、なにひとつできずにいた。;;;<0021> Mais elle n'aura pas pu en faire ne serait-ce qu'une.
<0022> \{\m{A}}「…場所を変えよう」;;;<0022> ... Allons autre part.
<0023> つぶやいて、俺は歩きだした。;;;<0023> marmonnai-je avant de me mettre en marche.
<0024> 商店街。;;;<0024> La rue commerçante.
<0025> いつもの場所に陣取り、人形を地面に置いた。;;;<0025> Je m'installai dans mon coin habituel et posai ma marionnette au sol.
<0026> これからプールに行くのだろうか。通りの向こうに数人の子供がいる。;;;<0026> Plusieurs enfants passèrent devant moi. Ils devaient être en route pour la piscine.
<0027> 賑やかな笑い声が聞こえてきた。;;;<0027> Je pouvais entendre leurs éclats de rire.
<0028> 夏は多分、彼らのものだった。;;;<0028> Comme si l'été leur appartenait.
<0029> 視線を巡らす。;;;<0029> Je laissai mon regard se balader.
<0030> 霧島診療所の看板があった。;;;<0030> Il se posa sur la plaque indiquant la Clinique Kirishima.
<0031> あの女医なら、きっと真面目に話を聞いてくれると思った。;;;<0031> Je me dis que cette doctoresse serait prête à me tendre une oreille attentive.
<0032> 本当はそうするべきなのだ。;;;<0032> Ce serait la chose logique à faire.
<0033> だが、俺にはわかっていた。;;;<0033> Mais bon, j'avais déjà réalisé.
<0034> 観鈴に起こっていることは、常識の範囲を超えている。;;;<0034> Réalisé que ce qui arrivait à Misuzu dépassait l'entendement.
<0035> あるはずのないものに、観鈴は囚われている。;;;<0035> Elle était captive d'un mal qui n'avait pas de raison d'exister.
<0036> だとすれば、救えるのは俺だけだった。;;;<0036> Ce qui signifiait que j'étais le seul à pouvoir la sauver.
<0037> 気がつくと、子供たちはいなくなっていた。;;;<0037> Quand j'eus fini d'être perdu dans mes pensées, les enfants étaient partis.
<0038> 俺は人形に念を込めた。;;;<0038> J'insufflai ma volonté à ma marionnette.
<0039> とことこ…;;;<0039> \bPadoum padoum\u...
<0040> 誰もいない路上を人形が歩いてゆく。;;;<0040> Elle fit quelques pas sur la route déserte.
<0041> 不意に辺りが暗くなる。;;;<0041> D'un coup, tout s'assombrit.
<0042> 見上げると、巨大な入道雲が空を覆っていた。;;;<0042> En levant les yeux, je vis qu'une immense colonne nuageuse avait caché le ciel.
<0043> ここからじゃ見えない場所。;;;<0043> Un endroit invisible d'ici.
<0044> 今も観鈴は、その場所にいるのだ。ひとりきりで。;;;<0044> À cet instant-même, Misuzu y était. Seule.
<0045> 地上から見上げれば、すべては絵空事だった。;;;<0045> Vu depuis le sol, tout cela ne semblait être qu'une illusion.
<0046> どんな事実も知ることができない。;;;<0046> Impossible d'apprendre quoi que ce soit.
<0047> 観鈴の中だけに、空は無限に広がっている。;;;<0047> Le ciel qui s'étendait à l'infini n'existait qu'en Misuzu.
<0048> 観鈴ひとりが、雲の上をさまよっている。;;;<0048> Misuzu, seule, errait au-dessus des nuages.
<0049> \{\m{A}}（届かないんだよ、ここからじゃ…）;;;<0049> Impossible de l'atteindre d'ici...
<0050> 目線を戻すと、遠くで人形が倒れていた。;;;<0050> Mon regard redescendu, je vis ma marionnette gisant par terre un peu plus loin.
