<0000> ７月２６日(水);;;<0000> 26/07 (mer.)
<0001> 静けさで目覚めた。;;;<0001> J'ouvris les yeux dans une atmosphère sereine.
<0002> いつもの神尾家の茶の間。;;;<0002> Toujours le même salon Kamio.
<0003> 蝉の声と、扇風機が回る音。;;;<0003> Le chant des cigales et le murmure du ventilateur.
<0004> それ以外に物音がしない。;;;<0004> Aucun autre bruit.
<0005> いつもなら、もうとっくに観鈴が起きている時間だった。;;;<0005> Misuzu était généralement levée à cette heure-là.
<0006> 畳の上で寝返りを打つ。;;;<0006> Je pivotais sur le tatami.
<0007> 背筋の辺りに、何か重いものが淀んでいるような気がした。;;;<0007> J'avais l'impression qu'un grand poids était attaché à mon dos et me tirait vers le bas.
<0008> 俺は起きあがり、爪先立ちで伸びをした。;;;<0008> Je me levai, et m'étirai, debout sur la pointe des pieds.
<0009> 観鈴の部屋の前に来た。;;;<0009> Je marchai jusqu'à la chambre de Misuzu.
<0010> \{\m{A}}「観鈴、入るぞ」;;;<0010> Misuzu, j'entre.
<0011> 引き戸を開け、中に入った。;;;<0011> Je fis coulissai la porte, et entrai.
<0012> 観鈴は両足をベッドの上に投げ出して、手でさすっていた。;;;<0012> Misuzu était sur son lit, les deux jambes allongées. Elle se les massait.
<0013> \{観鈴}「どうしたのかなー」;;;<0013> Mais qu'est-ce qu'elles ont— ?
<0014> \{観鈴}「なかなか元に戻らないなー」;;;<0014> Elles ne veulent pas revenir comme avant—.
<0015> \{\m{A}}「…どうしたんだ？」;;;<0015> ... Qu'est-ce qu'il y a ?
<0016> \{観鈴}「足が痺れたみたいになってる」;;;<0016> Mes jambes sont toutes engourdies.
<0017> \{観鈴}「んー…」;;;<0017> Hmm—...
<0018> 自分の足を不思議そうに眺める。;;;<0018> Elle regardait ses propres jambes, l'air perplexe.
<0019> \{\m{A}}「昨日、歩きすぎたんだろ」;;;<0019> Peut-être que t'as trop marché, hier.
<0020> \{観鈴}「そんなことないと思う」;;;<0020> Je ne pense pas que ce soit ça.
<0021> \{観鈴}「この頃、朝はだいたいこんな感じだから」;;;<0021> Ces derniers temps, ils me font ça chaque matin.
<0022> \{観鈴}「前からたまにあったけど、いつもはすぐに治るの」;;;<0022> Ça m'arrive de temps en temps, mais d'habitude, ça disparaît très vite.
<0023> \{\m{A}}「ただの低血圧なんじゃないのか？」;;;<0023> C'est pas juste un petit problème de tension ?
