<0000> ８月１０日(木);;;<0000> 10/08 (jeu.)
<0001> 夜が明けて、朝になった。;;;<0001> La nuit céda sa place au matin.
<0002> 空を見上げても、そこには星の光はなくて…。;;;<0002> Je levai mon regard en direction du ciel. L'éclat des étoiles n'y était plus...
<0003> どこまでも広がる、青い空だけが広がっていた…。;;;<0003> Seul était visible un ciel bleu qui s'étendait à perte de vue...
<0004> それは、とても美しい色をしていたけれど、とても悲しい色で…。;;;<0004> Une couleur magnifique, mais aussi pleine de mélancolie...
<0005> でも…それでも…。;;;<0005> Mais... Malgré cela...
<0006> 『ねえ、\m{B}\m{A}』;;;<0006> Dis, \m{B}\m{A}.
<0007> 『ん？なんだ』;;;<0007> Hmn ? Quoi ?
<0008> 『あのね、さいごにみちるのわがまま、きいてもらえるかな』;;;<0008> Tu voudrais bien écouter mon dernier caprice ?
<0009> 『…ああ。なんだってきいてやるぞ』;;;<0009> ... Ouais. Ce que tu veux.
<0010> 『にゃはは、ほんとかなぁ』;;;<0010> Nyahaha, pour de vrai ?
<0011> 『俺に、できることならな』;;;<0011> Tant que ça reste dans mes capacités.
<0012> 『うんっ。だいじょうぶ。\m{B}\m{A}と、美凪にしかできないことだから』;;;<0012> Ok ! Ne t'inquiète pas, c'est quelque chose que seuls Minagi et toi pouvez faire.
<0013> 『そっか。なら、安心だな』;;;<0013> Je vois. Alors, pas de souci.
<0014> 『にゃはは、あんしんあんしん』;;;<0014> Nyahaha. Pas de souci, pas de souci.
<0015> 『で、なんだ。わがままって』;;;<0015> Et donc ? C'est quoi, ce 'caprice' ?
<0016> 『うん…あのね…』;;;<0016> Alors... Tu vois...
<0017> 『………』;;;<0017> .........
<0018> 『……』;;;<0018> ......
<0019> 『…』;;;<0019> ...
<0020> \{みちる}「にゃはは、はやくはやくーーーっ」;;;<0020> Nyahaha. Vite, vite——— !
<0021> \{\m{A}}「こらっ、そんなに引っ張ると、服が伸びるだろうが」;;;<0021> Hé ! Si tu tires aussi fort, tu vas déchirer mon habit.
<0022> \{みちる}「にゃはははは、\m{B}\m{A}がおそいからわるいんでしょー」;;;<0022> Nyahahahaha ! C'est ta faute, t'as qu'à pas être aussi lent— !
<0023> \{みちる}「にょわ～～～、おサカナさんがいっぱいだ～～～」;;;<0023> Nyowa~~~, y a plein de poissons~~~ !
<0024> \{美凪}「…本当だ…いっぱいいるね」;;;<0024> ... Tu as raison... Il y en a plein.
<0025> \{みちる}「うんっ。いっぱいいっぱい♪」;;;<0025> Oui ! Plein, plein !
<0026> くねくねくね。;;;<0026> \bRemue remue remue\u.
<0027> \{\m{A}}「踊るなよ…」;;;<0027> Pas besoin de danser...
<0028> \{みちる}「にゃはははは、くねくねくね～♪」;;;<0028> Nyahahahaha, Remue remue remue~ ♪.
<0029> 俺たちは、風を追いかけながら、緑の中を歩いた。;;;<0029> Nous marchions dans la verdure, suivant la direction du vent.
<0030> 行き先なんて決めてはいない。;;;<0030> Sans destination.
<0031> 決める必要なんてなかった。;;;<0031> Nous n'en avions pas besoin.
<0032> ただ、こうして三人で歩くことができたなら、それだけで満足だった。;;;<0032> Nous étions satisfaits de nous contenter de marcher ainsi tous les trois.
<0033> 『みちるはね、みちるの思い出がほしい』;;;<0033> Tu vois, j'aimerais retrouver mes souvenirs.
<0034> 『誰のためでもない、みちるだけのしあわせな思い出がほしい』;;;<0034> Pas des souvenirs pour quelqu'un d'autre. Des souvenirs pour moi, et moi seule.
<0035> \{\m{A}}（…思い出に、なってくれるといいんだけどな…）;;;<0035> ... J'espère que ce qu'on fait comptera comme un souvenir...
<0036> 俺は、陽射しの中ではしゃぐ二人を見つめていた。;;;<0036> Je les regardais batifoler entre les rayons du soleil.
<0037> 何も、特別なことをする必要なんてなかった。;;;<0037> Nous n'avions pas besoin de faire quoi que ce soit de spécial.
<0038> 俺たちは、いつだってこの時が大好きだったから。;;;<0038> Nous adorions ces moments quotidiens.
<0039> 大切なひとたちといられる、この時が幸せだったから。;;;<0039> Nous étions heureux de pouvoir être avec ceux qui nous étaient chers.
<0040> いつも通りの日常を送ることができたなら、それが幸せな思い出になってくれるはずだった。;;;<0040> Pouvoir mener une vie aussi simple était en soi une source de souvenirs heureux.
<0041> 俺たちは、木漏れ日がまだら模様をつくる山道を登った。;;;<0041> Nous gravîmes le sentier de montagne sous les arbres comme troués par les rayons du soleil.
<0042> 先頭を切って走るみちるに追いつこうとしたら、すごく息が切れた。;;;<0042> J'essayai de courir pour rattraper Michiru qui ouvrait la marche, mais je manquai de souffle.
<0043> \{\m{A}}「こら、ちょっとは休ませろよ」;;;<0043> Hé, pause !
<0044> 立ち止まり、膝に両手をついた。;;;<0044> Je m'arrêtai et fléchis un genou.
<0045> \{みちる}「にゃはは、だらしないなあ～。ね、美凪」;;;<0045> Nyahaha, quelle lavette~. Hein, Minagi ?
<0046> \{美凪}「…だらしない」;;;<0046> ... Lavette.
<0047> \{\m{A}}「やかましいっ」;;;<0047> La ferme !
<0048> \{美凪}「…あ…怒った」;;;<0048> ... Ah... On l'a ennervé.
<0049> \{みちる}「にゃはははは」;;;<0049> Nyahahahaha !
<0050> \{\m{A}}「ったく…」;;;<0050> Franchement...!
<0051> 呼吸を整えようと大きく息を吸い込む。;;;<0051> Je pris une grande inspiration pour retrouver mon souffle.
<0052> むせ返るような草いきれが、肺いっぱいに満ちた。;;;<0052> Je me sentis presque étouffé par le parfum d'herbe qui remplit alors mes poumons.
<0053> それは、夏の匂いだった。;;;<0053> C'était l'odeur de l'été.
<0054> \{みちる}「んにゅ、いくよー」;;;<0054> Nnyu, en route— !
<0055> みちるが駆け出す。;;;<0055> Michiru se remit à courir.
<0056> 木漏れ日に吸い込まれ、消えてしまいそうなその後ろ姿を見失わないように、俺は歩きはじめる。;;;<0056> Humant les fragrances des arbres à travers lesquels filtrait la lumière du soleil, je me mis à mon tour à courir pour ne pas la perdre de vue.
