<0000> ７月２８日(金);;;<0000> 28/07 (ven.)
<0001> 翌朝。空腹に苛まれながら、ベンチの上で目を覚ました。;;;<0001> Le lendemain matin. Je me réveillai tiraillé par la faim. allongé sur un banc.
<0002> しばらくの間、体を起こすことなく流れる雲を見つめ続けていた。;;;<0002> Avant de me redresser, je pris quelque temps pour regarder passer les nuages.
<0003> 全身が、妙にけだるい。;;;<0003> Je me sentais étrangement mou.
<0004> ようやく頭が冴えたのは、朝飯を食べてしばらくしてからだった。;;;<0004> Il me fallut attendre d'avoir pris mon petit-déjeuner pour retrouver pleinement mes esprits.
<0005> ………。;;;<0005> .........
<0006> 武田商店前。人通りは、ただのひとつも存在しない。;;;<0006> J'étais devant le Magasin Takeda. Pas le moindre être vivant n'était passé.
<0007> 聞こえてくるのは、セミの鳴き声。夏の音。;;;<0007> Seul la musique de l'été : le chant des cigales, m'accompagnait.
<0008> 近くの軒先から、風鈴の小さな音が聞こえてくる。;;;<0008> Ça, et les discrets bruits d'un carillon venant d'une maison voisine.
<0009> 実に風流な情景…。;;;<0009> Une ambiance raffinée qui méritait de se faire apprécier.
<0010> \{声}「…んにゅぅ～～～」;;;<0010> ... Nnyuu~~~.
<0011> \{\m{A}}「………」;;;<0011> .........
<0012> 嫌な声が、聞こえてしまった。;;;<0012> J'avais entendu une voix bien désagréable.
<0013> 聞こえてきた方向に視線を投げる。;;;<0013> Je lançai un coup d'œil dans la direction dont elle était venue.
<0014> \{みちる}「う～ん…なんにもないなぁ…」;;;<0014> Hmm... Il n'y a rien du tout...
<0015> がさごそがさ。;;;<0015> \bFouille fouille fouille\u.
<0016> \　がさごそがさ。;;;<0016> \ \bFouille fouille fouille\u.
<0017> \{\m{A}}「………」;;;<0017> .........
<0018> \{\m{A}}「…なにをやってるんだ、あいつは」;;;<0018> ... Qu'est-ce qu'elle fiche, celle-là ?
<0019> 後ろから、収集場所に集められた粗大ゴミを漁るみちるの姿を観察する。;;;<0019> Derrière moi, je vis Michiru fouiller dans le coin où étaient réunis les déchets encombrants.
<0020> \{みちる}「んにゅぅ～～～」;;;<0020> Nnyuu~~~.
<0021> がさごそがさ。;;;<0021> \bFouille fouille fouille\u.
<0022> \　がさごそがさ。;;;<0022> \ \bFouille fouille fouille\u.
<0023> \{\m{A}}「………」;;;<0023> .........
<0024> みちるの動きに合わせて、ゴミが散乱している。;;;<0024> En fouillant, elle éparpillait des déchets un peu partout.
<0025> はっきり言って、大迷惑。;;;<0025> Pour être franc, elle était en train d'embêter le monde.
<0026> 人里に現れた野生生物は、保健所に連絡して、ちゃんと保護してもらうべきだろうか。;;;<0026> Devrais-je appeler les services de protection des animaux et leur dire qu'un animal sauvage avait pénétré dans un lieu habité ?
<0027> 公衆電話を探してみる。;;;<0027> Je me mis à la recherche d'une cabine téléphonique.
<0028> だが、あいにく手近なところに公衆電話は設置されていない。;;;<0028> Mais malheureusement, il n'y avait pas de cabine téléphonique à proximité.
<0029> もとより、俺には公衆電話を利用する金さえなかった。;;;<0029> De toute façon, je n'avais même pas l'argent pour m'en servir.
<0030> \{\m{A}}（…辛いぞ）;;;<0030> ... Ça pique.
<0031> \{みちる}「んにょっ！？めっけたっ！」;;;<0031> Nnyo !!? Trouvé !!
<0032> ゴミを漁るみちるの手に、何かが握られた。;;;<0032> Michiru sortit quelque chose des déchets.
<0033> \{みちる}「へへ～♪」;;;<0033> Héhé~♪.
<0034> どうやら、見つけたお宝は、古い辞書のようなものだった。;;;<0034> Visiblement, le trésor qu'elle avait déterré était un vieux dictionnaire.
<0035> みちるは嬉しそうに鼻歌を歌いながら、その場に腰を下ろし、ぱらぱらとページをめくりはじめた。;;;<0035> En chantonnant avec gaité, Michiru s'assit et commença à feuilleter les pages.
